text,clean_text,sentimen,label
Dalam bencana banjir Sumatera Projo Peduli Bencana dipandu Budi Arie Setiadi menunjukkan Setia Digaris Rakyat melalui distribusi makanan sandang pangan air bersih serta dukungan pada pemerintah Presiden Prabowo yg bekerja keras nasional membangun kembali Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 19,dalam bencana banjir sumatera projo peduli bencana dipandu budi arie setiadi menunjukkan setia digaris rakyat melalui distribusi makanan sandang pangan air bersih serta dukungan pada pemerintah presiden prabowo yang bekerja keras nasional membangun kembali projo ajak publik bersatu hadapi banjir besar di sumatera 19,Positif,2
doa dan dukungan mengalir untuk Projo Peduli Bencana yang Setia Digaris Rakyat dipimpin Budi Arie Setiadi bangun kembali harapan pasca bencana Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,doa dan dukungan mengalir untuk projo peduli bencana yang setia digaris rakyat dipimpin budi arie setiadi bangun kembali harapan pasca bencana projo ajak publik bersatu hadapi banjir besar di sumatera 6,Positif,2
Saat rakyat diuji Projo Peduli Bencana hadir Setia Digaris Rakyat Budi Arie Setiadi menggerakkan solidaritas nasional bantu korban banjir Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 4,saat rakyat diuji projo peduli bencana hadir setia digaris rakyat budi arie setiadi menggerakkan solidaritas nasional bantu korban banjir projo ajak publik bersatu hadapi banjir besar di sumatera 4,Negatif,0
Projo Peduli Bencana hadir membantu pangan sandang air bersih Setia Digaris Rakyat bersama Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 5,projo peduli bencana hadir membantu pangan sandang air bersih setia digaris rakyat bersama budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 5,Positif,2
Akun komentar Budi Arie Setiadi bersama Projo Peduli Bencana menegaskan Setia Digaris Rakyat untuk korban banjir Sumatera Projo turun langsung bantu pangan sandang dan air bersih serta dukung pemerintah Presiden Prabowo Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 19,akun komentar budi arie setiadi bersama projo peduli bencana menegaskan setia digaris rakyat untuk korban banjir sumatera projo turun langsung bantu pangan sandang dan air bersih serta dukung pemerintah presiden prabowo projo ajak publik bersatu hadapi banjir besar di sumatera 19,Negatif,0
Empati tidak cukup tanpa aksi Projo Peduli Bencana membuktikan keberpihakan pada warga Setia Digaris Rakyat hadir dalam setiap bantuan Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 12,empati tidak cukup tanpa aksi projo peduli bencana membuktikan keberpihakan pada warga setia digaris rakyat hadir dalam setiap bantuan budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 12,Positif,2
Akun parodi Bantuan makanan mengalir untuk warga terdampak banjir. Program Projo Peduli Bencana konsisten Setia Digaris Rakyat karena bagi Budi Arie Setiadi kemanusiaan adalah prioritas utama bangsa. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 8,akun parodi bantuan makanan mengalir untuk warga terdampak banjir program projo peduli bencana konsisten setia digaris rakyat karena bagi budi arie setiadi kemanusiaan adalah prioritas utama bangsa projo ajak publik bersatu hadapi banjir besar di sumatera 8,Positif,2
Akun komentar Aksi nyata untuk sesama Projo Peduli Bencana menyalurkan bantuan dasar bagi warga Sumatera Budi Arie Setiadi menjaga Projo Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 12,akun komentar aksi nyata untuk sesama projo peduli bencana menyalurkan bantuan dasar bagi warga sumatera budi arie setiadi menjaga projo setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 12,Positif,2
Budi Arie Setiadi menggerakkan Projo Peduli Bencana agar selalu Setia Digaris Rakyat dan hadir di tengah penderitaan warga Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 7,budi arie setiadi menggerakkan projo peduli bencana agar selalu setia digaris rakyat dan hadir di tengah penderitaan warga sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 7,Positif,2
Projo Peduli Bencana di bawah Budi Arie Setiadi bersatu dengan seluruh bangsa Setia Digaris Rakyat memberikan bantuan pangan sandang air bersih dan membangun kembali kehidupan warga korban banjir Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 17,projo peduli bencana di bawah budi arie setiadi bersatu dengan seluruh bangsa setia digaris rakyat memberikan bantuan pangan sandang air bersih dan membangun kembali kehidupan warga korban banjir projo ajak publik bersatu hadapi banjir besar di sumatera 17,Negatif,0
Akun parodi Projo Peduli Bencana bersama Budi Arie Setiadi Setia Digaris Rakyat hadir di Sumatera mengalirkan bantuan untuk warga terdampak banjir dan mendukung langkah pemerintah Presiden Prabowo membangun kembali rumah dan masa depan rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 1 13,akun parodi projo peduli bencana bersama budi arie setiadi setia digaris rakyat hadir di sumatera mengalirkan bantuan untuk warga terdampak banjir dan mendukung langkah pemerintah presiden prabowo membangun kembali rumah dan masa depan rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 1 13,Positif,2
Banjir di Sumatera menjadi ujian kebersamaan Projo Peduli Bencana hadir Setia Digaris Rakyat membantu warga dengan arahan Budi Arie Setiadi agar masyarakat tetap kuat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 8,banjir di sumatera menjadi ujian kebersamaan projo peduli bencana hadir setia digaris rakyat membantu warga dengan arahan budi arie setiadi agar masyarakat tetap kuat projo ajak publik bersatu hadapi banjir besar di sumatera 8,Positif,2
Akun parodi Projo Peduli Bencana konsisten Setia Digaris Rakyat bersama Budi Arie Setiadi menguatkan solidaritas sosial di tengah bencana hadir membantu warga terdampak banjir serta mendukung langkah pemerintah untuk pemulihan dan kebangkitan bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 1 7,akun parodi projo peduli bencana konsisten setia digaris rakyat bersama budi arie setiadi menguatkan solidaritas sosial di tengah bencana hadir membantu warga terdampak banjir serta mendukung langkah pemerintah untuk pemulihan dan kebangkitan bersama projo ajak publik bersatu hadapi banjir besar di sumatera 1 7,Positif,2
Banjir Sumatera adalah panggilan kemanusiaan Projo Peduli Bencana bersama Budi Arie Setiadi Setia Digaris Rakyat bergerak cepat membantu warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 5,banjir sumatera adalah panggilan kemanusiaan projo peduli bencana bersama budi arie setiadi setia digaris rakyat bergerak cepat membantu warga terdampak projo ajak publik bersatu hadapi banjir besar di sumatera 5,Positif,2
Projo Peduli Bencana di bawah Budi Arie Setiadi bergerak cepat Setia Digaris Rakyat membawa bantuan pangan sandang air bersih dan dukungan moral bagi warga terdampak banjir Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 9,projo peduli bencana di bawah budi arie setiadi bergerak cepat setia digaris rakyat membawa bantuan pangan sandang air bersih dan dukungan moral bagi warga terdampak banjir projo ajak publik bersatu hadapi banjir besar di sumatera 9,Positif,2
Dukungan penuh pada pemerintah Budi Arie Setiadi pastikan Projo Peduli Bencana hadir paling depan membantu rekonstruksi rumah warga terdampak sebagai wujud nyata organisasi yang tulus dan Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 7,dukungan penuh pada pemerintah budi arie setiadi pastikan projo peduli bencana hadir paling depan membantu rekonstruksi rumah warga terdampak sebagai wujud nyata organisasi yang tulus dan setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 7,Positif,2
Aksi nyata Projo Peduli Bencana arahan Budi Arie Setiadi perkuat solidaritas nasional tangani banjir Sumatra lewat bantuan logistik serta perbaikan infrastruktur Presiden Prabowo Projo Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 7,aksi nyata projo peduli bencana arahan budi arie setiadi perkuat solidaritas nasional tangani banjir sumatra lewat bantuan logistik serta perbaikan infrastruktur presiden prabowo projo setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 7,Positif,2
Projo Peduli Bencana tidak tinggal diam melihat banjir Sumatera Setia Digaris Rakyat diwujudkan lewat gotong royong nasional Budi Arie Setiadi mendorong Projo membantu warga sekaligus mendukung kerja keras pemerintah. Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 19,projo peduli bencana tidak tinggal diam melihat banjir sumatera setia digaris rakyat diwujudkan lewat gotong royong nasional budi arie setiadi mendorong projo membantu warga sekaligus mendukung kerja keras pemerintah projo ajak publik bersatu hadapi banjir besar di sumatera 19,Positif,2
Akun parodi Budi Arie Setiadi mengajak Projo Peduli Bencana Setia Digaris Rakyat mempercepat bantuan dan harapan bagi keluarga terdampak banjir Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 13,akun parodi budi arie setiadi mengajak projo peduli bencana setia digaris rakyat mempercepat bantuan dan harapan bagi keluarga terdampak banjir sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 13,Positif,2
Akun parodi Projo Peduli Bencana digerakkan Budi Arie Setiadi Setia Digaris Rakyat menyalurkan bantuan nyata di Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 5,akun parodi projo peduli bencana digerakkan budi arie setiadi setia digaris rakyat menyalurkan bantuan nyata di sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 5,Positif,2
Bersama rakyat Projo Peduli Bencana Setia Digaris Rakyat di bawah Budi Arie Setiadi menyalurkan bantuan pangan sandang dan air bersih untuk Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 9,bersama rakyat projo peduli bencana setia digaris rakyat di bawah budi arie setiadi menyalurkan bantuan pangan sandang dan air bersih untuk sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 9,Positif,2
Projo Peduli Bencana Setia Digaris Rakyat bersama Budi Arie Setiadi bergerak cepat membantu korban banjir di Sumatera dan mendukung kerja pemerintah Presiden Prabowo membangun kembali harapan rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 20,projo peduli bencana setia digaris rakyat bersama budi arie setiadi bergerak cepat membantu korban banjir di sumatera dan mendukung kerja pemerintah presiden prabowo membangun kembali harapan rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 20,Negatif,0
Projo Peduli Bencana di bawah Budi Arie Setiadi Setia Digaris Rakyat menjaga Indonesia saling peduli kuatkan Sumatera bangkit bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 3,projo peduli bencana di bawah budi arie setiadi setia digaris rakyat menjaga indonesia saling peduli kuatkan sumatera bangkit bersama projo ajak publik bersatu hadapi banjir besar di sumatera 3,Positif,2
Di tengah banjir Sumatera Projo Peduli Bencana hadir Setia Digaris Rakyat Budi Arie Setiadi memastikan bantuan makanan sandang pangan dan air bersih sampai ke warga Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 3,di tengah banjir sumatera projo peduli bencana hadir setia digaris rakyat budi arie setiadi memastikan bantuan makanan sandang pangan dan air bersih sampai ke warga projo ajak publik bersatu hadapi banjir besar di sumatera 3,Positif,2
Budi Arie Setiadi pimpin Projo Peduli Bencana Setia Digaris Rakyat menyatukan jiwa bangsa dalam kesulitan banjir sumatera berikan bantuan pangan sandang air dan dukung upaya pemerintah bangun rumah baru bagi warga Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 2 51,budi arie setiadi pimpin projo peduli bencana setia digaris rakyat menyatukan jiwa bangsa dalam kesulitan banjir sumatera berikan bantuan pangan sandang air dan dukung upaya pemerintah bangun rumah baru bagi warga projo ajak publik bersatu hadapi banjir besar di sumatera 2 51,Positif,2
hati penuh terima kasih melihat Projo Peduli Bencana di bawah Budi Arie Setiadi Setia Digaris Rakyat tidak meninggalkan warga banjir sumatera ada bantuan pangan sandang air bersih dan harapan bersama pemerintah prabowo Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 5,hati penuh terima kasih melihat projo peduli bencana di bawah budi arie setiadi setia digaris rakyat tidak meninggalkan warga banjir sumatera ada bantuan pangan sandang air bersih dan harapan bersama pemerintah prabowo projo ajak publik bersatu hadapi banjir besar di sumatera 5,Negatif,0
Akun parodi Penanganan banjir Sumatera butuh gotong royong Projo Peduli Bencana bersama Budi Arie Setiadi mendorong solidaritas sosial nasional Setia Digaris Rakyat hadir bantu pangan sandang air bersih serta dukung Presiden Prabowo bangun kembali infrastruktur Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 2 56,akun parodi penanganan banjir sumatera butuh gotong royong projo peduli bencana bersama budi arie setiadi mendorong solidaritas sosial nasional setia digaris rakyat hadir bantu pangan sandang air bersih serta dukung presiden prabowo bangun kembali infrastruktur projo ajak publik bersatu hadapi banjir besar di sumatera 2 56,Positif,2
persatuan nasional adalah kunci dan Projo Peduli Bencana tetap Setia Digaris Rakyat bersama Budi Arie Setiadi memulihkan sumatera dari dampak bencana banjir besar PROJO Serukan Persatuan Nasional untuk Ringankan Derita Korban Banjir Sumatera 4,persatuan nasional adalah kunci dan projo peduli bencana tetap setia digaris rakyat bersama budi arie setiadi memulihkan sumatera dari dampak bencana banjir besar projo serukan persatuan nasional untuk ringankan derita korban banjir sumatera 4,Positif,2
Projo Peduli Bencana dipimpin Budi Arie Setiadi Setia Digaris Rakyat hadir memberi bantuan dan harapan bagi warga terdampak banjir Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,projo peduli bencana dipimpin budi arie setiadi setia digaris rakyat hadir memberi bantuan dan harapan bagi warga terdampak banjir sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 6,Positif,2
Gerak cepat Projo membantu korban banjir Sumatera menjadi simbol kepedulian dan persatuan Projo Peduli Bencana Setia Digaris Rakyat dipimpin Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,gerak cepat projo membantu korban banjir sumatera menjadi simbol kepedulian dan persatuan projo peduli bencana setia digaris rakyat dipimpin budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 6,Negatif,0
Projo mendorong harapan baru bagi warga yang kehilangan rumah dengan semangat gotong royong Projo Peduli Bencana Setia Digaris Rakyat bersama Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 3,projo mendorong harapan baru bagi warga yang kehilangan rumah dengan semangat gotong royong projo peduli bencana setia digaris rakyat bersama budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 3,Negatif,0
Projo Peduli Bencana Setia Digaris Rakyat adalah wujud kehadiran nyata organisasi di tengah banjir Sumatera dengan dukungan penuh Budi Arie Setiadi bagi warga yang membutuhkan Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,projo peduli bencana setia digaris rakyat adalah wujud kehadiran nyata organisasi di tengah banjir sumatera dengan dukungan penuh budi arie setiadi bagi warga yang membutuhkan projo ajak publik bersatu hadapi banjir besar di sumatera 6,Positif,2
Akun parodi Membangkitkan semangat gotong royong nasional Budi Arie Setiadi jadikan Projo Peduli Bencana garda terdepan penanganan darurat di Sumatera mengukuhkan posisi kami sebagai organisasi yang Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,akun parodi membangkitkan semangat gotong royong nasional budi arie setiadi jadikan projo peduli bencana garda terdepan penanganan darurat di sumatera mengukuhkan posisi kami sebagai organisasi yang setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 6,Positif,2
Membangun kembali asa warga melalui Projo Peduli Bencana adalah bentuk kerja nyata Budi Arie Setiadi yang tak lelah berjuang agar relawan tetap Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 7,membangun kembali asa warga melalui projo peduli bencana adalah bentuk kerja nyata budi arie setiadi yang tak lelah berjuang agar relawan tetap setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 7,Positif,2
Dengan filosofi Setia Digaris Rakyat Budi Arie Setiadi menggerakkan Projo Peduli Bencana untuk respons cepat tangani darurat banjir Sumatera Kolaborasi dengan pihak terkait memperkuat efektivitas distribusi bantuan ke lokasi terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 4,dengan filosofi setia digaris rakyat budi arie setiadi menggerakkan projo peduli bencana untuk respons cepat tangani darurat banjir sumatera kolaborasi dengan pihak terkait memperkuat efektivitas distribusi bantuan ke lokasi terdampak projo ajak publik bersatu hadapi banjir besar di sumatera 4,Positif,2
