text,reconstructed_text,clean_text,label
"@kikiadnankarim BELUM KERING BANJIR DI MEDAN LAGI, DAH NGOMONG SAWIT LAGI AJA DIA. MEMANG LAH KAU NI YA ATUK BOWO, KAU SELAIN MEMPERPENDEK UMUR MEGAWATI DAN AKU, KAU JUGA BIKIN ORANG 2 PROVINSI DI UTARA SUMATRA AUTO MISKIN. MANTAP KALI ACHIEVEMENT KAU MEMAAANG. 1 71","@kikiadnankarim BELUM KERING BANJIR DI MEDAN LAGI, DAH NGOMONG SAWIT LAGI AJA DIA. MEMANG LAH KAU NI YA ATUK BOWO, KAU SELAIN MEMPERPENDEK UMUR MEGAWATI DAN AKU, KAU JUGA BIKIN ORANG 2 PROVINSI DI UTARA SUMATRA AUTO MISKIN. MANTAP KALI ACHIEVEMENT KAU MEMAAANG. 1 71","belum kering banjir medan lagi, deh mengomong sawit lagi saja dia. memang lah kau nih ya atuk bowo, kau selain memperpendek umur megawati aku, kau juga bikin orang provinsi utara sumatra auto miskin. mantap kali achievement kau memaaang. 71",0
"Dapet kabar nenek gue di Aceh masuk rs karena lemes.. hari ini 2x jatoh di kamar mandi:( Di Lhokseumawe ujan terus jadi banjir naik lagi, dia trauma tsunami dulu air laut naik jadinya stress gamau makan dan lemes:( Ya Allah mau pulang mau temenin nenek. She’s my whole life… 1 1 3","Dapet kabar nenek gue di Aceh masuk rs karena lemes.. hari ini 2x jatoh di kamar mandi:( Di Lhokseumawe ujan terus jadi banjir naik lagi, dia trauma tsunami dulu air laut naik jadinya stress gamau makan dan lemes:( Ya Allah mau pulang mau temenin nenek. She’s my whole life…","dapat kabar nenek aceh masuk rs lemes.. hari 2x jatuh kamar mandi lhokseumawe ujan terus jadi banjir naik lagi, trauma tsunami dulu air laut naik jadinya stres enggak mau makan lemes ya allah mau pulang mau temenin nenek. she si my whole life",1
"Sedih banget ya Allah.. Baru dapat kabar temen kantor aku yg jadi korban banjir di Aceh Tamiang, rumahnya sudah ga bisa dihuni lagi.. Saat ini dia di pengungsian.. Kondisinya punya bayi umur 9 bulan dan belum ada terima bantuan sama sekali 1 224","Sedih banget ya Allah.. Baru dapat kabar temen kantor aku yg jadi korban banjir di Aceh Tamiang, rumahnya sudah ga bisa dihuni lagi.. Saat ini dia di pengungsian.. Kondisinya punya bayi umur 9 bulan dan belum ada terima bantuan sama sekali 1 224","sedih banget ya allah.. baru dapat kabar teman kantor aku jadi korban banjir aceh tamiang, rumahnya sudah tidak bisa dihuni lagi.. saat pengungsian.. kondisinya punya bayi umur bulan belum ada terima bantuan sama sekali 224",0
"Jam segini nangis liat video yang kakek-kakek korban banjir, di dalam rs dia lagi sakit dan belum makan Ya Allah sakit hati banget 1 3 517","Jam segini nangis liat video yang kakek-kakek korban banjir, di dalam rs dia lagi sakit dan belum makan Ya Allah sakit hati banget 1 3 517","jam segini menangis lihat video kakek-kakek korban banjir, dalam rs lagi sakit belum makan ya allah sakit hati banget 517",0
"Kemarin malem anter paket ke JNE dan liat tumpukan paket2 di depan pintu untuk korban banjir di sumatra, hari ini paketnya makin banyak diluar (yg lagi proses masukin ke mobil) sampe ke dalem pun sebanyak ini. Jujur gw nahan nangis bgt ya allah 2 502","Kemarin malem anter paket ke JNE dan liat tumpukan paket2 di depan pintu untuk korban banjir di sumatra, hari ini paketnya makin banyak diluar (yg lagi proses masukin ke mobil) sampe ke dalem pun sebanyak ini. Jujur gw nahan nangis bgt ya allah 2 502","kemarin malam anter paket jne lihat tumpukan paket2 depan pintu korban banjir sumatra, hari paketnya makin banyak diluar lagi proses memasuki mobil sampai dalem pun sebanyak ini. jujur menahan menangis banget ya allah 502",0
"@ethadisaputra Membaca tulisan dari pelaku sejarah ini menjadikan kita bertanya tanya dengan kondisi saat ini, ya saat bencana banjir bandang di pulau Sumatra. Respon sebagian pejabat yang tidak mengutamakan kebutuhan korban sebagai prioritas. Gilanya lagi bencana jadi panggung pencitraan. GILA 4 88","@ethadisaputra Membaca tulisan dari pelaku sejarah ini menjadikan kita bertanya tanya dengan kondisi saat ini, ya saat bencana banjir bandang di pulau Sumatra. Respon sebagian pejabat yang tidak mengutamakan kebutuhan korban sebagai prioritas. Gilanya lagi bencana jadi panggung pencitraan. GILA 4 88","membaca tulisan pelaku sejarah menjadikan bertanya tanya kondisi saat ini, ya saat bencana banjir bandang pulau sumatra. respon sebagian pejabat tidak mengutamakan kebutuhan korban sebagai prioritas. gilanya lagi bencana jadi panggung pencitraan. gila 88",0
@chufeilaoshi Ya dong warga Indonesia kan baik hati tidak sombong buktinya Aceh sama Sumatra lagi banjir banyak korban malahan kirim bantuan ke Palestina 1 56,@chufeilaoshi Ya dong warga Indonesia kan baik hati tidak sombong buktinya Aceh sama Sumatra lagi banjir banyak korban malahan kirim bantuan ke Palestina 1 56,ya dong warga indonesia kan baik hati tidak sombong buktinya aceh sama sumatra lagi banjir banyak korban malahan kirim bantuan palestina 56,0
"@CakD3pp Duuuuh, sedih ya? Ya Allah tolong saudara² kami disana yg lagi terkepung banjir. Knp gak bisa cepat ada bantuan sih? Pemerintah itu punya segala fasilitas dan pejabat² yg pasti sigap dlm mengambil langkah utk membantu. 1 4 65","@CakD3pp Duuuuh, sedih ya? Ya Allah tolong saudara² kami disana yg lagi terkepung banjir. Knp gak bisa cepat ada bantuan sih? Pemerintah itu punya segala fasilitas dan pejabat² yg pasti sigap dlm mengambil langkah utk membantu. 1 4 65","duuuuh, sedih ya? ya allah tolong saudara² disana lagi terkepung banjir. kenapa enggak bisa cepat ada bantuan sih? pemerintah punya segala fasilitas pejabat² pasti sigap dalam mengambil langkah membantu. 65",0
"@infobdg Kalo begini gimana ya...ada bupati pas bencana pergi umroh..pulang2 dipecat partainya .. Di lain tempat, ada kepala daerah yg lagi gak ada di tempat saat daerahnya kena banjir...yok OPO kih...? 1 56","@infobdg Kalo begini gimana ya...ada bupati pas bencana pergi umroh..pulang2 dipecat partainya .. Di lain tempat, ada kepala daerah yg lagi gak ada di tempat saat daerahnya kena banjir...yok OPO kih...? 1 56","kalo begini bagaimana ya...ada bupati pas bencana pergi umroh..pulang2 dipecat partainya .. lain tempat, ada kepala daerah lagi enggak ada tempat saat daerahnya kena banjir...yok opo kih...? 56",0
"Kemarin sempet dokumentasiin kampung yang hilang, gimana ya perasaan orang-orang yang kehilangan rumah karena kesapu banjir kayagini…. Karena ngeliatnya aja udah bikin ngilu hati. Belum lagi sungainya melebar, mereka kehilangan tanah sekaligus. 1 55","Kemarin sempet dokumentasiin kampung yang hilang, gimana ya perasaan orang-orang yang kehilangan rumah karena kesapu banjir kayagini…. Karena ngeliatnya aja udah bikin ngilu hati. Belum lagi sungainya melebar, mereka kehilangan tanah sekaligus. 1 55","kemarin sempat dokumentasiin kampung hilang, bagaimana ya perasaan orang-orang kehilangan rumah kesapu banjir kayagini melihatnya saja sudah bikin ngilu hati. belum lagi sungainya melebar, kehilangan tanah sekaligus. 55",0
"@indepenSumatera Kurang bukti apa lagi ya Lihat ni semua para pejabat pemerintah Kayu kayu yang hanyut ini ribuan ton , masih gak ngelak juga penyebab banjir bandang itu bukan karena pembalakan liar. 6 496","@indepenSumatera Kurang bukti apa lagi ya Lihat ni semua para pejabat pemerintah Kayu kayu yang hanyut ini ribuan ton , masih gak ngelak juga penyebab banjir bandang itu bukan karena pembalakan liar. 6 496",kurang bukti apa lagi ya lihat nih semua para pejabat pemerintah kayu kayu hanyut ribuan ton masih enggak ngelak juga penyebab banjir bandang bukan pembalakan liar. 496,0
@pikiran_rakyat Emang bener2 ya ni orang kebelet viral. Dimana ada pusat perhatian orang disitu ada dia. Lu liat noh daerah lu lagi banjir juga. Astagfirullah mo kerja apa mo cari viral si? Cuih 24,@pikiran_rakyat Emang bener2 ya ni orang kebelet viral. Dimana ada pusat perhatian orang disitu ada dia. Lu liat noh daerah lu lagi banjir juga. Astagfirullah mo kerja apa mo cari viral si? Cuih 24,memang benar-benar ya nih orang kebelet viral. dimana ada pusat perhatian orang disitu ada dia. kamu lihat noh daerah kamu lagi banjir juga. astagfirullah mau kerja apa mau cari viral si? cuih 24,0
"@Mdy_Asmara1701 Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini 2 7","@Mdy_Asmara1701 Kurang bukti apa lagi ya Kalau kenyataan sebenarnya penyebab bencana longsor dan banjir bandang di negara ini karena pembalakan liar, habis sudah SDA Negara ini 2 7","kurang bukti apa lagi ya kalau kenyataan sebenarnya penyebab bencana longsor banjir bandang negara pembalakan liar, habis sudah sda negara",0
"Ya Allah… ini banjir lagi, banjir lagi. Mau sampai kapan sih kita disuruh sabar? Semua gara-gara Jahatnya kebijakan lama yang bikin Bencana Lingkungan Hidup jadi kayak langganan bulanan. Jahatnya Siti Nurbaya 1 250","Ya Allah… ini banjir lagi, banjir lagi. Mau sampai kapan sih kita disuruh sabar? Semua gara-gara Jahatnya kebijakan lama yang bikin Bencana Lingkungan Hidup jadi kayak langganan bulanan. Jahatnya Siti Nurbaya 1 250","ya allah banjir lagi, banjir lagi. mau sampai kapan sih disuruh sabar? semua gara-gara jahatnya kebijakan lama bikin bencana lingkungan hidup jadi kayak langganan bulanan. jahatnya siti nurbaya 250",0
"@AdelaideCh_ Dan dengan bangganya mereka bilang ""lihat, oemerintah cepat kan atasi banjir??"" sambil nahan bantuan dari luar demi ego ""kami bisa tangani sendiri"" Kalo kamu tanya mereka udah gila, ya jawabannya udah bukan gila lagi Lebih gila dari gila... Bunch of psycho bastards 1 2 796","@AdelaideCh_ Dan dengan bangganya mereka bilang ""lihat, oemerintah cepat kan atasi banjir??"" sambil nahan bantuan dari luar demi ego ""kami bisa tangani sendiri"" Kalo kamu tanya mereka udah gila, ya jawabannya udah bukan gila lagi Lebih gila dari gila... Bunch of psycho bastards 1 2 796","bangganya bilang lihat, oemerintah cepat kan atasi banjir?? sambil menahan bantuan luar demi ego bisa tangani sendiri kalo kamu tanya sudah gila, ya jawabannya sudah bukan gila lagi lebih gila gila... bunch of psycho bastards 796",0
"Daftar warung MAKAN GRATIS mahasiswa korban BANJIR SUMATRA di JOGJA, Yujiem! Kalo ada lagi tolong bantu tulis di komen ya temen-temen. 4 192 543","Daftar warung MAKAN GRATIS mahasiswa korban BANJIR SUMATRA di JOGJA, Yujiem! Kalo ada lagi tolong bantu tulis di komen ya temen-temen. 4 192 543","daftar warung makan gratis mahasiswa korban banjir sumatra jogja, yujiem! kalo ada lagi tolong bantu tulis komen ya temen-temen. 192 543",0
"Ya Tuhan, tolong bantu korban-korban terdampak banjir dan bencana lainnya. Semoga enggak kejadian lagi. Berikan pertolongan bagi kami dalam keadaan sesulit apapun. 77","Ya Tuhan, tolong bantu korban-korban terdampak banjir dan bencana lainnya. Semoga enggak kejadian lagi. Berikan pertolongan bagi kami dalam keadaan sesulit apapun. 77","ya tuhan, tolong bantu korban-korban terdampak banjir bencana lainnya. semoga enggak kejadian lagi. berikan pertolongan bagi dalam keadaan sesulit apapun. 77",2
"Lagi denger berita banjir, lalu Orangtua: “Itu bohong kan” Tolong berhenti bikin video pake ai Ketika bencana beneran, orang ga percaya. Mungkin yang ada di atas juga liat beritanya kayak orangtua gua ya, makanya dibilang Aceh dan Sumatra baik2 saja. 44","Lagi denger berita banjir, lalu Orangtua: “Itu bohong kan” Tolong berhenti bikin video pake ai Ketika bencana beneran, orang ga percaya. Mungkin yang ada di atas juga liat beritanya kayak orangtua gua ya, makanya dibilang Aceh dan Sumatra baik2 saja. 44","lagi dengar berita banjir, lalu orangtua bohong kan tolong berhenti bikin video pakai ai ketika bencana beneran, orang tidak percaya. mungkin ada atas juga lihat beritanya kayak orangtua gua ya, makanya dibilang aceh sumatra baik-baik saja. 44",0
"Ya Allah mohon lindungi mereka, hanya kepadamu kami meminta. . Sebentar lagi penyakit yang akan menyerang korban banjir. Sementara pemerintah masih sibuk bilang mampu tanpa bantuan dari negara lain. Dari Kata Dea 2 2 5 150","Ya Allah mohon lindungi mereka, hanya kepadamu kami meminta. . Sebentar lagi penyakit yang akan menyerang korban banjir. Sementara pemerintah masih sibuk bilang mampu tanpa bantuan dari negara lain. Dari Kata Dea 2 2 5 150","ya allah mohon lindungi mereka, hanya kepadamu meminta. sebentar lagi penyakit menyerang korban banjir. sementara pemerintah masih sibuk bilang mampu tanpa bantuan negara lain. kata dea 150",0
Pidieku kembali banjir susulan. Sungai2 besar pada status siaga 1. Krueng bate iliek yang paling dekat dgn pidie jaya juga full air lagi Krueng tiro yang paling dekat ke pidie juga sudah full air Ya allah 8 22 36,Pidieku kembali banjir susulan. Sungai2 besar pada status siaga 1. Krueng bate iliek yang paling dekat dgn pidie jaya juga full air lagi Krueng tiro yang paling dekat ke pidie juga sudah full air Ya allah 8 22 36,pidieku kembali banjir susulan. sungai2 besar status siaga 1. krueng bate iliek paling dekat pidie jaya juga full air lagi krueng tiro paling dekat pidie juga sudah full air ya allah 22 36,0
"Duh, hujan deras di beberapa daerah terdampak banjir. Ada 1 daerah (Meureudu), air naik lagi. Nggak habis² penderitaan orang ini ya ampun 1 3 149","Duh, hujan deras di beberapa daerah terdampak banjir. Ada 1 daerah (Meureudu), air naik lagi. Nggak habis² penderitaan orang ini ya ampun 1 3 149","duh, hujan deras beberapa daerah terdampak banjir. ada daerah meureudu air naik lagi. tidak habis² penderitaan orang ya ampun 149",0
"@babieesssugar @bobibron73 dan 3 lainnya -dilalui, mau sampai kapan lagi? Banjir memang sudah mereda, tapi masyarakat juga cuma berbekal nyawa, gk ada bekal makanan, apalagi bantuan kesehatan. Kalo dibilang pemerintah kurang gercep ya memang, setidaknya buat jalan menuju titik terparah itu jadi bisa dilalui. 56","@babieesssugar @bobibron73 dan 3 lainnya -dilalui, mau sampai kapan lagi? Banjir memang sudah mereda, tapi masyarakat juga cuma berbekal nyawa, gk ada bekal makanan, apalagi bantuan kesehatan. Kalo dibilang pemerintah kurang gercep ya memang, setidaknya buat jalan menuju titik terparah itu jadi bisa dilalui. 56","lainnya -dilalui, mau sampai kapan lagi? banjir memang sudah mereda, tapi masyarakat juga cuma berbekal nyawa, tidak ada bekal makanan, apalagi bantuan kesehatan. kalo dibilang pemerintah kurang gercep ya memang, setidaknya buat jalan menuju titik terparah jadi bisa dilalui. 56",0
"kenapa sih pada berbondong-bondong pencitraan jd pahlawan di banjir sumatera? ya kalo emang mau bantu, yaudaa cepetan bantu! gausah pake babibu omon2 + kebanyakan ngevlog warga tuh banyak lagi krisis! krisis makanan, tempat tinggal, bensin, air bersih, dll. pls lah 123","kenapa sih pada berbondong-bondong pencitraan jd pahlawan di banjir sumatera? ya kalo emang mau bantu, yaudaa cepetan bantu! gausah pake babibu omon2 + kebanyakan ngevlog warga tuh banyak lagi krisis! krisis makanan, tempat tinggal, bensin, air bersih, dll. pls lah 123","kenapa sih berbondong-bondong pencitraan jadi pahlawan banjir sumatera? ya kalo memang mau bantu, yaudaa cepatan bantu! enggak usah pakai babibu omon2 kebanyakan ngevlog warga tuh banyak lagi krisis! krisis makanan, tempat tinggal, bensin, air bersih, dll. pls lah 123",0
"@ARSIPAJA Udahlah ngurus jabar dulu sana lho mulkenapa?? Heran ya media skg lagi pada nyorot banjir di sumatra ya? Terus loe ngerasa gak diperhatiin lagi, akhirnya cari muka dgn bikin pernyataan konyol kyk gini?? 16","@ARSIPAJA Udahlah ngurus jabar dulu sana lho mulkenapa?? Heran ya media skg lagi pada nyorot banjir di sumatra ya? Terus loe ngerasa gak diperhatiin lagi, akhirnya cari muka dgn bikin pernyataan konyol kyk gini?? 16","sudahlah mengurus jabar dulu sana lho mulkenapa?? heran ya media sekarang lagi nyorot banjir sumatra ya? terus lo merasa enggak diperhatiin lagi, akhirnya cari muka bikin pernyataan konyol kayak gini?? 16",0
"ya allah baru seminggu cerah dan banjir udah mulai surut, kenapa skrg hujan lagi? Kami takutt 45","ya allah baru seminggu cerah dan banjir udah mulai surut, kenapa skrg hujan lagi? Kami takutt 45","ya allah baru seminggu cerah banjir sudah mulai surut, kenapa sekarang hujan lagi? takutt 45",0
"Bener2 mendidih bgt liat berita, udh h+10 masih banyak korban yg blm kebagian bantuan ya Allahh.... pemerintah zolim bgt bgt ga ngerti lagi. Masalahnya banjir ini ulah kerakusan perut para bajingan itu, dan tai nya mereka abai sama warga yg terdampak. Emg bb neraka finas boss 22","Bener2 mendidih bgt liat berita, udh h+10 masih banyak korban yg blm kebagian bantuan ya Allahh.... pemerintah zolim bgt bgt ga ngerti lagi. Masalahnya banjir ini ulah kerakusan perut para bajingan itu, dan tai nya mereka abai sama warga yg terdampak. Emg bb neraka finas boss 22","benar-benar mendidih banget lihat berita, sudah 10 masih banyak korban belum kebagian bantuan ya allahh.... pemerintah zolim banget banget tidak mengerti lagi. masalahnya banjir ulah kerakusan perut para bajingan itu, tahi abai sama warga terdampak. memang bb neraka finas bos 22",0
"Empati lu dimana anjir, org gila mana yg ga mau tau ada kerugian bisnis karna banjir dan longsor dan tetep nyuruh nagih duit ke org yg lagi terdampak? Otak lo di pake anjir, yg namanya bisnis pasti aja ruginya ga ada yg mulus² untung terus, apalagi ini karna bencana ya goblok 1 27","Empati lu dimana anjir, org gila mana yg ga mau tau ada kerugian bisnis karna banjir dan longsor dan tetep nyuruh nagih duit ke org yg lagi terdampak? Otak lo di pake anjir, yg namanya bisnis pasti aja ruginya ga ada yg mulus² untung terus, apalagi ini karna bencana ya goblok 1 27","empati kamu dimana anjir, orang gila mana tidak mau tau ada kerugian bisnis banjir longsor tetap nyuruh nagih duit orang lagi terdampak? otak kamu pakai anjir, namanya bisnis pasti saja ruginya tidak ada mulus² untung terus, apalagi bencana ya goblok 27",0
