text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,is_truncated,clean_text_step1,processed_text_v2,clean_regex,text_clean
"Pulihkan Layanan Kesehatan di Aceh, BNPB Kirim Genset Raksasa ke RSUD Takengon Pakai Heli Takengon — Helikopter Sikorsky milik Badan Nasional Penanggulangan Bencana (BNPB) berhasil melakukan pengiriman genset 250 kWh untuk Rumah Sakit Umum Daerah (RSUD) Takengon, Aceh Tengah.",pulihkan layanan kesehatan di aceh bnpb kirim genset raksasa ke rsud takengon pakai heli takengon helikopter sikorsky milik badan nasional penanggulangan bencana bnpb berhasil melakukan pengiriman genset kwh untuk rumah sakit umum daerah rsud takengon aceh tengah,2025-12-06,BNPB,pulih layan sehat aceh bnpb kirim genset raksasa rsud takengon pakai heli takengon helikopter sikorsky milik badan nasional tanggulang bencana bnpb hasil laku kirim genset kwh rumah sakit umum daerah rsud takengon aceh tengah,positif,2,,False,"Pulihkan Layanan Kesehatan di Aceh, BNPB Kirim Genset Raksasa ke RSUD Takengon Pakai Heli Takengon — Helikopter Sikorsky milik Badan Nasional Penanggulangan Bencana (BNPB) berhasil melakukan pengiriman genset 250 kWh untuk Rumah Sakit Umum Daerah (RSUD) Takengon, Aceh Tengah.","Pulihkan Layanan Kesehatan di Aceh, BNPB Kirim Genset Raksasa ke RSUD Takengon Pakai Heli Takengon — Helikopter Sikorsky milik Badan Nasional Penanggulangan Bencana (BNPB) berhasil melakukan pengiriman genset kWh untuk Rumah Sakit Umum Daerah (RSUD) Takengon, Aceh Tengah.","Pulihkan Layanan Kesehatan di Aceh, BNPB Kirim Genset Raksasa ke RSUD Takengon Pakai Heli Takengon — Helikopter Sikorsky milik Badan Nasional Penanggulangan Bencana (BNPB) berhasil melakukan pengiriman genset kWh untuk Rumah Sakit Umum Daerah (RSUD) Takengon, Aceh Tengah.","Pulihkan Layanan Kesehatan di Aceh, BNPB Kirim Genset Raksasa ke RSUD Takengon Pakai Heli Takengon — Helikopter Sikorsky milik Badan Nasional Penanggulangan Bencana (BNPB) berhasil melakukan pengiriman genset kWh untuk Rumah Sakit Umum Daerah (RSUD) Takengon, Aceh Tengah."
"Segenap Jajaran Rumah Tahanan Negara Kelas IIB Mamuju turut berduka cita atas musibah bencana alam di Provinsi Nanggroe Aceh Darussalam, Sumatera Utara & Sumatera Barat #MenIMIPASRI #kemenimipas #PemasyarakatanPastiBermanfaatUntukMasyarakat #ASNBerAKHLAK",segenap jajaran rumah tahanan negara kelas iib mamuju turut berduka cita atas musibah bencana alam di provinsi nanggroe aceh darussalam sumatera utara sumatera barat menimipasri kemenimipas pemasyarakatanpastibermanfaatuntukmasyarakat asnberakhlak,2025-11-29,Sumatera Utara,segenap jajar rumah tahan negara kelas iib mamuju turut duka cita atas musibah bencana alam provinsi nanggroe aceh darussalam sumatera utara sumatera barat menimipasri kemenimipas pemasyarakatanpastibermanfaatuntukmasyarakat asnberakhlak,negatif,0,,False,"Segenap Jajaran Rumah Tahanan Negara Kelas IIB Mamuju turut berduka cita atas musibah bencana alam di Provinsi Nanggroe Aceh Darussalam, Sumatera Utara & Sumatera Barat MenIMIPASRI kemenimipas PemasyarakatanPastiBermanfaatUntukMasyarakat ASNBerAKHLAK","Segenap Jajaran Rumah Tahanan Negara Kelas IIB Mamuju turut berduka cita atas musibah bencana alam di Provinsi Nanggroe Aceh Darussalam, Sumatera Utara & Sumatera Barat MenIMIPASRI kemenimipas PemasyarakatanPastiBermanfaatUntukMasyarakat ASNBerAKHLAK","Segenap Jajaran Rumah Tahanan Negara Kelas IIB Mamuju turut berduka cita atas musibah bencana alam di Provinsi Nanggroe Aceh Darussalam, Sumatera Utara & Sumatera Barat MenIMIPASRI kemenimipas PemasyarakatanPastiBermanfaatUntukMasyarakat ASNBerAKHLAK","Segenap Jajaran Rumah Tahanan Negara Kelas IIB Mamuju turut berduka cita atas musibah bencana alam di Provinsi Nanggroe Aceh Darussalam, Sumatera Utara & Sumatera Barat MenIMIPASRI kemenimipas PemasyarakatanPastiBermanfaatUntukMasyarakat ASNBerAKHLAK"
"@indepenSumatera Rumahku pernah banjir kecil terus ada angin agak gede yg sampe bikin pintu kebanting kebuka, itu traumanya sampe sekarang. Apalagi mereka... 57",membalas rumahku pernah banjir kecil terus ada angin agak gede yg sampe bikin pintu kebanting kebuka itu traumanya sampe sekarang apalagi mereka,2025-12-08,banjir terus,balas rumah pernah banjir kecil terus angin gede sampe bikin pintu banting buka trauma sampe sekarang,negatif,0,,False,"Rumahku pernah banjir kecil terus ada angin agak gede yg sampe bikin pintu kebanting kebuka, itu traumanya sampe sekarang. Apalagi mereka... 57","Rumahku pernah banjir kecil terus ada angin agak gede yang sampai bikin pintu kebanting kebuka, itu traumanya sampai sekarang. Apalagi mereka...","Rumahku pernah banjir kecil terus ada angin agak gede yg sampe bikin pintu kebanting kebuka, itu traumanya sampe sekarang. Apalagi mereka...","Rumahku pernah banjir kecil terus ada angin agak gede yang sampai bikin pintu kebanting kebuka, itu traumanya sampai sekarang. Apalagi mereka..."
"Nih kapal feri udh pernah ke aceh apa sumsel belum ya? Tau gak kaya apa medannya,orang lewat aja bisa puluhan km jalan kaki apa iya banjir dtg langsung ada perahu karet",nih kapal feri udh pernah ke aceh apa sumsel belum ya tau gak kaya apa medannya orang lewat aja bisa puluhan km jalan kaki apa iya banjir dtg langsung ada perahu karet,2025-12-25,banjir sumsel,kapal feri udh pernah aceh apa sumsel tau gak kaya apa medan orang lewat puluh km jalan kaki apa iya banjir dtg langsung perahu karet,netral,1,,False,"Nih kapal feri udh pernah ke aceh apa sumsel belum ya? Tau gak kaya apa medannya,orang lewat aja bisa puluhan km jalan kaki apa iya banjir dtg langsung ada perahu karet","Nih kapal feri sudah pernah ke aceh apa sumsel belum ya? Tau enggak kayak apa medannya,orang lewat saja bisa puluhan kamu jalan kaki apa iya banjir datang langsung ada perahu karet","Nih kapal feri udh pernah ke aceh apa sumsel belum ya? Tau gak kaya apa medannya,orang lewat aja bisa puluhan km jalan kaki apa iya banjir dtg langsung ada perahu karet","Nih kapal feri sudah pernah ke aceh apa sumsel belum ya? Tau enggak kayak apa medannya,orang lewat saja bisa puluhan kamu jalan kaki apa iya banjir datang langsung ada perahu karet"
"Menteri Dalam Negeri, Muhammad Tito Karnavian, memberhentikan sementara Bupati Aceh Selatan, Mirwan MS, selama tiga bulan dari jabatannya, setelah berangkat umrah tanpa izin di saat Aceh Selatan dilanda banjir bandang. Terlebih lagi, Mirwan belum mengajukan izin perjalanan luar 1 3 204",menteri dalam negeri muhammad tito karnavian memberhentikan sementara bupati aceh selatan mirwan ms selama tiga bulan dari jabatannya setelah berangkat umrah tanpa izin di saat aceh selatan dilanda banjir bandang terlebih lagi mirwan belum mengajukan izin perjalanan luar tampilkan lebih banyak,2025-12-09,banjir Aceh,menteri negeri muhammad tito karnavian henti bupati aceh selatan mirwan ms lama tiga bulan jabat berangkat umrah izin aceh selatan landa banjir bandang lebih mirwan aju izin jalan luar tampil lebih banyak,negatif,0,,False,"Menteri Dalam Negeri, Muhammad Tito Karnavian, memberhentikan sementara Bupati Aceh Selatan, Mirwan MS, selama tiga bulan dari jabatannya, setelah berangkat umrah tanpa izin di saat Aceh Selatan dilanda banjir bandang. Terlebih lagi, Mirwan belum mengajukan izin perjalanan luar 1 3 204","Menteri Dalam Negeri, Muhammad Tito Karnavian, memberhentikan sementara Bupati Aceh Selatan, Mirwan MS, selama tiga bulan dari jabatannya, setelah berangkat umrah tanpa izin di saat Aceh Selatan dilanda banjir bandang. Terlebih lagi, Mirwan belum mengajukan izin perjalanan luar","Menteri Dalam Negeri, Muhammad Tito Karnavian, memberhentikan sementara Bupati Aceh Selatan, Mirwan MS, selama tiga bulan dari jabatannya, setelah berangkat umrah tanpa izin di saat Aceh Selatan dilanda banjir bandang. Terlebih lagi, Mirwan belum mengajukan izin perjalanan luar","Menteri Dalam Negeri, Muhammad Tito Karnavian, memberhentikan sementara Bupati Aceh Selatan, Mirwan MS, selama tiga bulan dari jabatannya, setelah berangkat umrah tanpa izin di saat Aceh Selatan dilanda banjir bandang. Terlebih lagi, Mirwan belum mengajukan izin perjalanan luar"
"Hanya 9 unit Helly utk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di 3 Provinsi Aceh, Sumut & Sumbar, jelas sangat kurang. Bakal banyak yg mati kelaparan. 1 1 63",hanya unit helly utk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di provinsi aceh sumut sumbar jelas sangat kurang bakal banyak yg mati kelaparan,2025-12-08,Sumbar,unit helly utk jangkau daerah kena dampak banjir bandang tanah longsor provinsi aceh sumut sumbar jelas sangat kurang bakal banyak mati lapar,negatif,0,,False,"Hanya 9 unit Helly utk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di 3 Provinsi Aceh, Sumut & Sumbar, jelas sangat kurang. Bakal banyak yg mati kelaparan. 1 1 63","Hanya unit Helly untuk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di Provinsi Aceh, Sumut & Sumbar, jelas sangat kurang. Bakal banyak yang mati kelaparan.","Hanya unit Helly utk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di Provinsi Aceh, Sumut & Sumbar, jelas sangat kurang. Bakal banyak yg mati kelaparan.","Hanya unit Helly untuk menjangkau daerah terkena dampak banjir bandang dan tanah longsor di Provinsi Aceh, Sumut & Sumbar, jelas sangat kurang. Bakal banyak yang mati kelaparan."
"#BHNasional BNPB Indonesia melaporkan 961 kematian, 234 hilang dan kira-kira 5,000 cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih 156,000 rumah setakat Khamis lalu. Hampir 1,000 maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian .my 1 1 527",bhnasional bnpb indonesia melaporkan kematian hilang dan kira kira cedera di wilayah aceh sumatera utara dan sumatera barat selain kerosakan ke atas lebih rumah setakat khamis lalu hampir maut sejuta hilang tempat tinggal akibat banjir di sumatera utara berita harian dari bharian com my,2025-12-08,banjir Sumatera Utara,bhnasional bnpb indonesia lapor mati hilang kira kira cedera wilayah aceh sumatera utara sumatera barat kerosakan atas lebih rumah takat khamis lalu hampir maut juta hilang tempat tinggal akibat banjir sumatera utara berita hari bharian com my,negatif,0,,False,"BHNasional BNPB Indonesia melaporkan 961 kematian, 234 hilang dan kira-kira 5,000 cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih 156,000 rumah setakat Khamis lalu. Hampir 1,000 maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian .my 1 1 527","BHNasional BNPB Indonesia melaporkan kematian, hilang dan kira-kira ,cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih ,rumah setakat Khamis lalu. Hampir ,maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian .my","BHNasional BNPB Indonesia melaporkan kematian, hilang dan kira-kira ,cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih ,rumah setakat Khamis lalu. Hampir ,maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian .my","BHNasional BNPB Indonesia melaporkan kematian, hilang dan kira-kira ,cedera di wilayah Aceh, Sumatera Utara dan Sumatera Barat selain kerosakan ke atas lebih ,rumah setakat Khamis lalu. Hampir ,maut, sejuta hilang tempat tinggal akibat banjir di Sumatera Utara | Berita Harian .my"
Akun komentar @galonkosongid dan @raykairi ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok 1 28,akun komentar membalas dan ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok,2026-01-04,banjir lagi ya,akun komentar balas banjir kalo lokal mungkin kalo global mustahil kalo guna hukum orang mustahil awokawok,negatif,0,,False,Akun komentar dan ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok 1 28,Akun komentar dan ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok,Akun komentar dan ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok,Akun komentar dan ya banjir kalo lokal mungkin ada tapi kalo global mustahil dan kalo digunakan untuk menghukum orang mustahil lagi awokawok
Wapres Gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah Sumatra. Gibran outlines four-step strategy for Sumatra floods and landslides 35,wapres gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah sumatra gibran outlines four step strategy for sumatra floods and landslides dari en antaranews com,2026-01-02,Dampak Banjir Sumatra,wapres gibran sampai strategi empat langkah perintah tangan dampak banjir tanah longsor wilayah sumatra gibran outlines four step strategy for sumatra floods and landslides en antaranews com,netral,1,,False,Wapres Gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah Sumatra. Gibran outlines four-step strategy for Sumatra floods and landslides 35,Wapres Gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah Sumatra. Gibran outlines four-step strategy for Sumatra floods and landslides,Wapres Gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah Sumatra. Gibran outlines four-step strategy for Sumatra floods and landslides,Wapres Gibran menyampaikan strategi empat langkah pemerintah untuk menangani dampak banjir dan tanah longsor di wilayah Sumatra. Gibran outlines four-step strategy for Sumatra floods and landslides
Wirit subuh (Al Matsurat) Santri Pesantren Yatim Tapanuli Tengah _Yayasan Darul Ma'rifah_ - BSI: 7271-5653-69 - BRI: 3827-01-027156-53-6 _Wakaf Pesantren Yatim_ - BSI: 7371565366 Semoga infaq terbaik kita bisa membantu mereka . Silahkan dishare ya! #bencanasumatera,wirit subuh al matsurat santri pesantren yatim tapanuli tengah yayasan darul ma rifah bsi bri wakaf pesantren yatim bsi semoga infaq terbaik kita bisa membantu mereka silahkan dishare ya bencanasumatera,2026-01-13,Tapanuli,wirit subuh al matsurat santri pesantren yatim tapanuli tengah yayasan darul ma rifah bsi bri wakaf pesantren yatim bsi moga infaq baik bantu silah dishare bencanasumatera,positif,2,🙏😊,False,Wirit subuh (Al Matsurat) Santri Pesantren Yatim Tapanuli Tengah _Yayasan Darul Ma'rifah_ - BSI: 7271-5653-69 - BRI: 3827-01-027156-53-6 _Wakaf Pesantren Yatim_ - BSI: 7371565366 Semoga infaq terbaik kita bisa membantu mereka . Silahkan dishare ya! bencanasumatera,Wirit subuh (Al Matsurat) Santri Pesantren Yatim Tapanuli Tengah _Yayasan Darul Ma'rifah_ - BSI: -- - BRI: ----_Wakaf Pesantren Yatim_ - BSI: Semoga infaq terbaik kita bisa membantu mereka . silakan dishare ya! bencanasumatera,Wirit subuh (Al Matsurat) Santri Pesantren Yatim Tapanuli Tengah _Yayasan Darul Ma'rifah_ - BSI: -- - BRI: ----_Wakaf Pesantren Yatim_ - BSI: Semoga infaq terbaik kita bisa membantu mereka . Silahkan dishare ya! bencanasumatera,Wirit subuh (Al Matsurat) Santri Pesantren Yatim Tapanuli Tengah _Yayasan Darul Ma'rifah_ - BSI: -- - BRI: ----_Wakaf Pesantren Yatim_ - BSI: Semoga infaq terbaik kita bisa membantu mereka . silakan dishare ya! bencanasumatera
"Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh. 10",polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di kabupaten nagan raya provinsi aceh,2025-12-09,banjir Aceh,polisi salur air bersih bagi masker masyarakat dampak banjir kabupaten nagan raya provinsi aceh,netral,1,,False,"Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh. 10","Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh.","Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh.","Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh."
"Untuk tahun ini, Purbaya memastikan sebanyak Rp 268 miliar telah mengalir ke Aceh, Sumatera Utara dan Sumatera Barat hingga 52 Kabupaten/Kota yang terdampak bencana banjir dan longsor.",untuk tahun ini purbaya memastikan sebanyak rp miliar telah mengalir ke aceh sumatera utara dan sumatera barat hingga kabupaten kota yang terdampak bencana banjir dan longsor,2025-12-30,banjir Sumatera Utara,tahun purbaya pasti banyak rp miliar alir aceh sumatera utara sumatera barat hingga kabupaten kota dampak bencana banjir longsor,netral,1,,False,"Untuk tahun ini, Purbaya memastikan sebanyak Rp 268 miliar telah mengalir ke Aceh, Sumatera Utara dan Sumatera Barat hingga 52 Kabupaten/Kota yang terdampak bencana banjir dan longsor.","Untuk tahun ini, Purbaya memastikan sebanyak Rp miliar telah mengalir ke Aceh, Sumatera Utara dan Sumatera Barat hingga Kabupaten/Kota yang terdampak bencana banjir dan longsor.","Untuk tahun ini, Purbaya memastikan sebanyak Rp miliar telah mengalir ke Aceh, Sumatera Utara dan Sumatera Barat hingga Kabupaten/Kota yang terdampak bencana banjir dan longsor.","Untuk tahun ini, Purbaya memastikan sebanyak Rp miliar telah mengalir ke Aceh, Sumatera Utara dan Sumatera Barat hingga Kabupaten/Kota yang terdampak bencana banjir dan longsor."
