text,label_aktual,label_prediksi,sentimen_prediksi,prob_negatif,prob_netral,prob_positif
"Membalas Masa yang begini ga dikategorikan bencana nasional 3 provinsi loh... FYI ini dikampung yang namanya Salareh Aia di Kec. Palembayan Kab. Agam banyak korban dan rumah sudah hancur tenggelam tak bersisa, rumah temanku juga terendam. 3 1 rb",0,0,negatif,0.95949835,0.019544093,0.0209576
"Membalas dan Alhamdulillah aman ecy, udah pada ngungsi dari kemaren, cuma ya itu, longsor, banjir di mana2, hujan ga berenti2, dan keluarga susah dihubungi soalnya gangguan sinyal, listrik padam 1 35",0,0,negatif,0.776975,0.1808956,0.04212944
"Membalas Egonya kesenggol, Kak. 'Kita Bangsa yang Besar' katanya, jadi tidak butuh bantuan dari luar negeri. Padahal sampai hari ini masih ada beberapa daerah yang masih sangat membutuhkan bantuan. Banyak korban yang selamat dari banjir, tapi gugur akibat penyakit/malnutrisi 2 286",0,0,negatif,0.94786733,0.020825794,0.031306848
"TNI terus hadir untuk Aceh. Pasca banjir Lhokseumawe, Denpal IM/1 memberikan layanan servis dan ganti oli gratis bagi warga sebagai bentuk dukungan nyata pemulihan mobilitas masyarakat. TNIUntukRakyat KodamIM DenpalIM LhokseumaweBangkit AcehPulih PeduliBencana TNIHadir 1 1 5 rb",2,2,positif,0.013950668,0.027993493,0.9580559
"Mampus kau Sumatra kalau bisa tambahin berjilid jilid biar hamanya habis wkwk, siapa di sini yg GK suka Sumatra Aceh Minang mereka Islam hama wajib di basmi",0,0,negatif,0.9344877,0.04054252,0.024969758
Membalas Jangan lagi salahkan wahabi lingkungan ya lil pasca banjir sumatera 77,0,0,negatif,0.82232696,0.12865748,0.049015563
"Membalas Oligarki dan Bedes2 nya bilek ..""Aceh dah banjir,hutan dan SDA dah habis,pindah ke Papua Yook yg ga berisik kl ada bencana.."" 68",0,0,negatif,0.91774,0.045677725,0.03658223
"Df pengiriman JNE lagi gratis ongkir untuk korban bencana di Aceh, sumut, sumbar, dan sekitarnya, yuk yang punya rezeki lebih bisa langsung kirim barang atas nama kita ke jne cabang utama terdekat kita, ayo tanam kan rasa empati kita ke sudara yang lagi kesusahan disana 3 702",0,0,negatif,0.9072918,0.018760353,0.07394781
"Membalas Bagaimana sikap orang ini kalau mereka bagian masyarakat yg terdapat bencana, apa mulutnya masi mau bicara seperti itu. Pulang sana luh ke Sumbar. 2",0,0,negatif,0.887771,0.06560484,0.046624087
"PT Astra Honda Motor (AHM) bersama jaringan main dealernya menyalurkan bantuan berupa layanan servis motor gratis kepada lebih dari 3.000 konsumen yang terdampak bencana alam di wilayah Aceh, Sumatera Utara, dan Sumatera Barat. BencanaSumatra 24",2,2,positif,0.04375367,0.053509038,0.9027373
"Banjir dan longsor di Sumatera disebut sebagai salah satu bencana terbesar dalam sejarah. Total korban meninggal di Aceh, Sumatera Utara, dan Sumatera Barat terus bertambah. PrayForSumatera 42",0,0,negatif,0.93269783,0.03699846,0.030303735
"Mungkin saya terlewat informasi… tapi sejak bencana di Aceh, Sumut & Sumbar, belum terlihat kehadiran Mensos di lokasi terdampak?? Padahal peran Kemensos sangat vital di fase tanggap darurat. Jika memang sudah hadir, tentu publik ingin mengetahui kegiatannya. 6 20 33 6 rb",0,1,netral,0.1993476,0.47464404,0.32600832
"Sumatera Utara menargetkan penanaman satu juta pohon sebagai langkah nyata untuk memulihkan lingkungan pascabencana banjir dan tanah longsor yang melanda sejumlah daerah. Mari sama-sama kita cintai alam, rawat hutan, dan hijaukan kembali alam Sumut. KolaborasiSumutBerkah Tampilkan lebih banyak 3 183",2,2,positif,0.034312636,0.0853374,0.88034993
"keluarga dan sepupu ku terkena dampak, denger cerita mereka gak kebayang air hitungan menit udah sampai sepintu rumah. gak bisa bawa apa2 kecuali baju yg nempel di badan. berkas2 penting ijazah barang berharga kerendam semua. bayangin aja.. air naik nya cepet banget 1 3 55",0,0,negatif,0.91640097,0.050075095,0.033523988
"Pemerintah terus bekerja keras pulihkan Sumatra pasca bencana banjir, bukti Pemerintah Sigap untuk Aceh Sumatra 1 29",2,2,positif,0.020814477,0.026980892,0.95220464
"Bareskrim Polri telah menetapkan tersangka dalam kasus pembalakan liar yang diduga menyebabkan banjir hebat di Sumatera Utara. Penetapan mencakup korporasi dan individu, dan pelaku akan dijerat dengan pidana lingkungan hidup serta TPPU. Bareskrim Polri tetapkan tersangka kasus pembalakan liar di Sumut Dari antaranews.com 5 30 33 103",2,0,negatif,0.70355797,0.20450768,0.09193437
"Badan Nasional Penanggulangan Bencana (BNPB) menyebut Kabupaten Tapanuli Tengah, Sumatera Utara, sebagai lokasi terparah terdampak banjir dan longsor. Pernyataan itu disampaikan Kepala BNPB, Letjen TNI Suharyanto, dalam konferensi pers di Jakarta, Jumat (28/11/2025). “Jadi Tampilkan lebih banyak 271",0,1,netral,0.09039457,0.84180254,0.06780281
Banjir bandang jadi peringatan keras pentingnya perlindungan hutan Aceh Sumatera Update 25,0,1,netral,0.1812692,0.5493889,0.26934192
Membalas banjir susulan yang masih terjadi di sumbar. kini pemerintah masih terus mengupayakan bantuan untuk warga di sumbar 59 3 3 118,0,2,positif,0.16127996,0.1267532,0.7119668
"Membalas dan heran yah kenapa selalu bencana besar di aceh?? mulai dari sunami dan banjir besar.. artinya di pesisir, di daratan dan di daerah gunung semua nya kena bencana. semoga tdk terjadi lagi 1 4 178",0,0,negatif,0.709791,0.26772586,0.02248321
"Membalas Mengejutkan disini mengejutkan siapa? Sebelum lebih jauh silahkan cek dulu data bmkg dan intensitas curah hujan yg terjadi. Kayaknya mulai akhir november banyak negara asia yg banjir besar di area seputar itu seperti vietnam, thai, malay 300",1,1,netral,0.1132014,0.8684711,0.018327583
"Laporan jumlah korban meninggal dunia pada bencana banjir bandang dan longsor di Aceh, Sumatra Utara, dan Sumatra Barat perhari Jumat, 12 Desember 2025, mencapai 995 jiwa. Jumlah masyarakat yang mengungsi tercatat 884.800 jiwa. Hal terungkap dari data Badan Nasional Tampilkan lebih banyak 77",0,0,negatif,0.9418514,0.031917438,0.026231106
"Gotong royong seluruh pihak dalam pemulihan bencana sumatra membentuk kekuatan, sebuah mercusuar ketangguhan Nusantara Bencana Banjir tanggapbencana BanjirSumatera NationalDisaster 5 4 32",2,2,positif,0.014661884,0.044075895,0.94126225
"Presiden Prabowo Subianto mengalokasikan Rp 4 miliar per kabupaten/kota terdampak bencana banjir di Aceh, Sumatera Utara, dan Sumatera Barat. Anggaran tersebut dikhususkan untuk kebutuhan warga, terutama bayi dan perempuan. Menteri Dalam Negeri Tito Karnavian menjelaskan daerah Tampilkan lebih banyak 2 780",1,1,netral,0.107364915,0.5277209,0.36491412
"Di tengah protes, represi, dan banjir besar di Sumatra, Hari Ibu seharusnya bisa jadi momen menilai apakah negara benar-benar membuat hidup keluarga lebih aman dan lebih mungkin dijalani dengan tenang. Tahun Gelap, Hari Ibu Tiba Ketika ‘Berdaya dan Berkarya’ Terasa Jauh Dari magdalene.co 1 334",1,0,negatif,0.6656686,0.14116296,0.19316843
Membalas Disegerakan Pak proses Evakuasi dan bantuannya... PrayForSumatera AllEyesOnSumatra 304,2,2,positif,0.026722316,0.03495992,0.9383178
𝐊𝐨𝐫𝐛𝐚𝐧 𝐁𝐚𝐧𝐣𝐢𝐫 𝐀𝐜𝐞𝐡 ‘𝐉𝐚𝐝𝐢 𝐓𝐞𝐧𝐭𝐚𝐫𝐚’ 𝐁𝐞𝐫𝐤𝐚𝐭 𝐃𝐨𝐧𝐚𝐬𝐢 𝐁𝐚𝐣𝐮 𝐃𝐚𝐫𝐢 𝐑𝐞𝐥𝐚𝐰𝐚𝐧 Sebuah momen mengharukan dari wilayah terdampak banjir di Aceh menjadi perhatian warganet. 2 pria korban banjir tampak tersenyum bahagia setelah menerima Tampilkan lebih banyak 94,2,0,negatif,0.94016784,0.022966992,0.036865193
KERUSAKAN HUtan sebagian Sumatra penyebabnya dan pemerintah Belum disebut bencana Nasional dengan Korban 900 lebih korban ... yang Paham aja! selamatkanhutan PrayForSumatera 23,0,0,negatif,0.9466234,0.026684796,0.02669185
"Membalas Sinergi lintas instansi di Aceh membuat gerak Kemenkum lebih efisien. Kami bekerja sama dengan TNI, Polri, dan BNPB untuk memastikan proses pemulihan infrastruktur berjalan selaras dengan rencana besar penanganan bencana. Kemenkum Jabar - Asep Sutandar 1 1 15",2,2,positif,0.01906443,0.057829786,0.9231057
"60 hari menuju ramadhan. Saat kita menata hati menyambut bulan suci, saudara kita di Sumatra masih berjuang memulihkan keadaan.",1,2,positif,0.064150594,0.09813175,0.83771765
"Kisah pilu evakuasi mandiri dari Aceh Tamiang ke Medan. Kok ya masih ada yg manfaatin kesempatan berbuat kejahatan. BencanaSumatera PrayForSumatera AllEyesOnSumatera Acehtamiang harianterbit.com Kisah Pilu dan Mencekam, 6 Hari Terisolasi, 15 Korban Banjir Bandang Aceh Tamiang Terpaksa Evakuasi... Kisah pilu dan mencekam 15 korban banjir bandang Aceh Tamiang yang terisolasi dan terpaksa evakuasi mandiri ke Medan. 102",0,0,negatif,0.9459359,0.022809476,0.031254534
"Ribut soal TPL tapi lupa lihat datanya. Prinsip tebang pilih dan tanam kembali sudah jadi SOP. Sebagai industri lestari, TPL justru bawa manfaat lingkungan & ekonomi. Bencana Banjir Sumut harus jadi evaluasi bersama, bukan kambing hitam. 29",2,0,negatif,0.7464866,0.1592862,0.094227225
ditengah duka banjir sumatera Projo Peduli Bencana tetap Setia Digaris Rakyat mendampingi warga sesuai visi Budi Arie Setiadi dalam solidaritas sosial Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera Dari gonews.co.id 4,0,2,positif,0.38485873,0.037398882,0.5777424
"Ga tega bgt liat mbak yg bantu beres"" rumah, bela""in masuk kerja demi nerima gaji mingguan buat anak-anaknya makan mana katanya wilayah dia dpt banjir susulan krn tanggul jebol dan belum dapat bantuan sama sekali, yaampun mau marah sama pemerintah 125",0,0,negatif,0.91672605,0.020429976,0.06284402
"Anggota Komisi I DPR RI, Endipat Wijaya sindir soal donasi dari masyarakat yang mencapai Rp10 miliar untuk korban terdampak musibah banjir dan longsor di Sumatera. Ia menegaskan jika sebelum donasi terjadi, negara sudah hadir lebih awal dengan membantu triliunan untuk Aceh. 1 2 2 173",0,0,negatif,0.91840065,0.018026525,0.06357289
"Membalas Ya Allah, kok begini parah pemimpin Negeri ini. Mrk sama sekali tdk memhami apa yg dibutuhkan rakyat yg kena musibah, tdk memahami hati yg luluh-lantak diterjang banjir, tdk memahami orangtua yg kehilangan semuanya. Cabutlah jabtan Mrk ya Allah, gantilah dg pemimpin yg baik. 16",0,0,negatif,0.91952163,0.01590255,0.06457578
"Akun parodi Kita berhutang pada korban untuk mengembalikan kehidupan mereka Janji Rumah Zulhas adalah pembayaran hutang itu oleh Zulkifli Hasan Kunjungi Padang, Zulhas Janji Pasokan Pangan 2 Kali Lipat untuk Korban Banjir Dari detik.com 3",1,0,negatif,0.9522928,0.016650662,0.031056637
Aiptu andar Winarto Bhabinkamtimas Polsek Perbaungan Polres Serdang Bedagai Polda Sumatera Utara melaksanakan kegiatan himbauan Kamtibmas di desa Deli muda kecamatan Perbaungan kabupaten Serdang Bedagai 13,1,1,netral,0.05617824,0.6057601,0.33806172
aksi nyata POLRI bawa bantuan ke daerah terisolir Aceh Tengah pasca banjir beneran bikin salut. Tetap solid dan semangat ya 44,2,2,positif,0.031965155,0.02214327,0.94589156
"Bantuan Logistik Via Udara, Upaya Akses Pengungsi Terdampak Banjir Bandang di Tapteng ​SIBOLGA – Kesulitan akses darat menuju lokasi pengungsian korban banjir bandang di Kabupaten Tapanuli Tengah (Tapteng) mendorong Pemerintah Provinsi dan Kabupaten mengambil langkah cepat.",2,0,negatif,0.890993,0.046910893,0.062096138
"Bupati Aceh Selatan akhirnya buka suara der... Mirwan MS minta maaf usai ketahuan berangkat umroh pas daerahnya lagi darurat bencana. Warga masih ngadepin banjir dan longsor, akses banyak yang putus… eh pemimpinnya malah nggak di tempat. Dimaafin ga der? banjiraceh banjir 61",0,0,negatif,0.88060796,0.07391194,0.04548009
"Badai siklon tropis senyar picu cuaca ekstrem di Aceh dan Sumatera Utara. PrayForSumatera dw.com Siklon Senyar Picu Cuaca Ekstrem di Aceh dan Sumatera Utara Polisi menyebut korban jiwa dalam bencana siklon tropis di Sumut menjadi 24 orang, lapor Detiknews. Bencana banjir hingga longsor itu tersebar di 11 kabupaten dan kota, terutama Tapanuli Tengah. 84",0,0,negatif,0.9167626,0.056379523,0.02685787
"Siklon Tropis Senyar PrayForSumatera, BanjirSumatera, BanjirAceh Apa sih siklon tropis senyar , yang menyebabkan hujan deras di daerah Sumatera ? Siklon senyar adalah pusaran angin kuat di laut yang memicu Hujan deras Angin kencang Gelombang tinggi Efeknya Tampilkan lebih banyak 56",1,1,netral,0.22228949,0.7411133,0.036597185
"Hujan lebat memicu banjir bandang susulan di Padang, Sumatera Barat pada 14 Desember, video ini merekam momen menegangkan saat tim evakuasi berusaha menyelamatkan delapan warga yang terjebak di tengah derasnya arus. 88",1,0,negatif,0.69595593,0.22623594,0.07780808
Pemerintah Siapkan Skema Bantuan Korbar Banjir di Aceh. Pemerintah hadir pemerintahhadir acehsumatrabangkit 1 22,2,2,positif,0.018448913,0.043607946,0.93794316
"Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. Ekonomi AdadiKompas kompas.id Masih Banyak Lokasi Terisolasi, Pemulihan Listrik di Aceh Lebih Lama Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. 35",0,1,netral,0.21081975,0.59417015,0.19501011
"Cekcok Lahan Keluarga, Pria di Mura Tewas Dibacok Sepupu Depan Istri Cekcok Lahan Keluarga, Pria di Mura Tewas Dibacok Sepupu Depan Istri Dari sumsel.idntimes.com 18",0,0,negatif,0.9025723,0.0563098,0.041117884
"Terancam kelaparan warga Aceh Tengah, Bener Meriah, dan Gayo Lues yang terisolasi 13 hari jalan kaki lewat gunung dan nyebrang sungai mencari beras dan obat obatan ke perbatasan Aceh Utara dan ke kota Lhokseumawe untuk keluarga mereka. Banjir Aceh cyclone senyar adalah Tampilkan lebih banyak 53 1 rb 2 rb 518 rb",0,0,negatif,0.88844067,0.068915114,0.04264417
"Personel Polres Mojokerto memberikan donasi yang akan digunakan membantu korban Bencana Alam Banjir dan Tanah Longsor di pulau Sumatra pada Selasa, 16 Desember 2025. PolriUntukMasyarakat PolriPresisi HumasPolri HumasPoldaJatim PoldaJatim PolriPeduli 2 3 114",0,0,negatif,0.91803175,0.016215038,0.065753184
"Ketika banjir melanda Aceh, bukan hanya rumah yang terendam, tetapi juga harapan para pelaku usaha. ManajemenBisnis UMKMAceh BanjirAceh KetahananBisnis 1 56",0,0,negatif,0.43681163,0.14769292,0.41549549
Alasan BKSDA Kerahkan Gajah Bantu Bersihkan Puing Banjir di Pidie Jaya sumut.idntimes.com Gajah Terlatih Dikerahkan Bantu Bersihkan Puing Banjir di Pidie Jaya Balai Konservasi Sumber Daya Alam (BKSDA) Aceh mengerahkan empat gajah sumatra atau Elephas maximus sumatranus jinak untuk masa pascabanjir bandang dan longsor di Kabupaten Pidie Jaya 17,1,2,positif,0.032679517,0.28454778,0.6827727
"Membalas Semoga kakak merasakan apa yg dirasakan korban banjir aceh,Sumut,Sumbar. Biar tau, jgn kan setelah berita mereda,setelah 1 thnpun rasa sedih,kehilangan masih sangat kerasa. 1 5 385",0,0,negatif,0.9441303,0.021702282,0.034167483
"Aceh dan Sumatera makin siap hadapi bencana! Langkah cerdas pemerintah bikin kita lebih aman. Semangat terus, guys! 6",1,2,positif,0.020652434,0.07649127,0.90285635
Kunjungan lapangan BP Taskin ke Aceh menjadi bukti nyata kepedulian Budiman Sudjatmiko dalam menjaga stabilitas ekonomi warga yang terdampak bencana hidrometeorologi BPTaskinFokusPascaBencana Ancaman Lonjakan Kemiskinan Sumbar Pasca Bencana Jadi Perhatian Khusus BP Taskin - Harian Haluan Dari harianhaluan.id 17,0,2,positif,0.11522174,0.07890427,0.805874
"Pembangunan hunian tetap (huntap) Mandiri bagi korban banjir bandang dan tanah longsor di Desa Belee Panah, Kecamatan Juli, Kabupaten Bireuen, Aceh, terus menunjukkan progres signifikan. Hingga saat ini, pengerjaan proyek kemanusiaan tersebut dilaporkan telah mencapai 40 persen. Tampilkan lebih banyak 1 3 834",0,0,negatif,0.91189295,0.01897452,0.06913252
"Di tengah banjir dan longsor,kepedulian tidak ikut tenggelam. Kerja Nyata BGN memastikan MBG tetap tersalurkan bagi yang membutuhkan. Hingga hari ini lebih dari 2,2 juta porsi bantuan telah disalurkan di Aceh LanjutkanMBG Selasa Slank Air 86% ZhangLinghe OurFortunateShuaDay 3 262",2,2,positif,0.031140817,0.021681137,0.947178
"Siaga Penuh! Wali Kota Rico Waas Tetapkan Medan Status Tanggap Darurat Banjir Hingga 11 Desember, 19 Kecamatan Terdampak",0,1,netral,0.07827687,0.73906475,0.18265843
"Membalas Di tengah banjir Aceh Utara, tim SPPG tetap gercep nyediain Makanan Bergizi Gratis buat anak-anak & masyarakat terdampak. Ini baru namanya solid. ​Bapak Prabowo Subianto juga sempet apresiasi dapur MBG di Kutacane. Totalitas tanpa batas! 72",2,2,positif,0.081819095,0.023570055,0.8946108
Membalas dan 3 lainnya Provokator Aceh .. bukan nya membangun mlh bikin kisruh .. buat yg bela dia berati sama tak ada rasa kemanusiaan nya buat korban banjir Aceh Sumbar & sumut 1 40,0,0,negatif,0.95119655,0.012922878,0.03588052
"Membalas dan Ya, begitulah ketololan mereka Relawan dan buzer mulyono Begitu banjir bandang , bencana yg makan korban banyak Mereka jd,diam , bisu, lumpuh tidak berbuat apa -apa Giliran JIS banjir sedengkol bebek, seolah-olah bencana nasional Jd kegoblokan mn lagi yg kau dustakan. 35",0,0,negatif,0.9585792,0.014471657,0.026949102
"gambaran laknatnya israel urusan tutup jalur bantuan kemanusiaan buat palestina, ada di negara kita sekarang ini. PrayForSumatera PrayForIndonesia 29",2,2,positif,0.35354745,0.118296035,0.5281565
"Membalas dan Tujuan gue ngomong bukan bela mereka karna gapernah berasa dampak pemerintah disini, cuma kalian terlalu fokus salahin mereka, kalp mau nuntut tuh minta bantuan buat kita di sumatra yg jelas dari dulu rawan gempa longsor banjir bandang, tsunami bukan salah salahan 2 109",0,0,negatif,0.92229754,0.032833558,0.044868954
"Setuju, respons cepat Pemerintah Aceh dalam merehabilitasi 1.000 unit furnitur sekolah pasca-banjir patut diapresiasi. Ini bantu proses belajar siswa di Aceh Tamiang kembali normal. Semoga terus berlanjut! 🚀",2,2,positif,0.029906286,0.027877232,0.94221646
Brimob Polda Sumut sigap banget evakuasi warga lanjut usia di tengah kondisi banjir. Upaya kayak gini penting banget buat Pemulihan Awal Kebangkitan di daerah terdampak KerjasamaUntukSumatera 5,2,2,positif,0.035260502,0.02547672,0.93926275
"Pemerintah terus bekerja keras pulihkan Sumatera Barat. Pemerintah Hadir, Aceh Sumatra Bangkit, Pemerintah Bareng Warga, Aceh Sumatra Pulih, Pemerintah Sigap untuk Aceh Sumatra 1 15",2,2,positif,0.014023622,0.01845291,0.9675234
"Pesan Natal Prabowo menempatkan kepedulian sebagai nilai utama. Presiden Perkuat Solidaritas dengan mengajak rakyat Indonesia bersatu membantu korban banjir bandang dan longsor di Sumatera. Natal bukan sekadar simbol, tetapi aksi nyata. Pesan Natal 2025, Presiden Prabowo Ajak Gotong Royong untuk Sumatra Dari kabar24.bisnis.com 18",0,0,negatif,0.89075816,0.017989218,0.09125267
