id,text_with_emoticon,sentimen_old,label_old,label_llm,confidence,reason,need_review
4749,"(1/2) Sekitar sebulan pasca bencana #banjir dan #longsor di #Sumatra, kembali mengingatkan kita satu hal penting: #ManusiaButuhAlam #KonservasiIndonesia 57",netral,1,netral,85,"Tweet bersifat reflektif dan informatif, menghubungkan bencana dengan pentingnya konservasi alam.",False
4768,"Ya Allah banjir lagi. Hujan deras pada Rabu (24/12/2025) menyebabkan sejumlah sungai & waduk di Bireuen meluap, mengakibatkan puluhan desa di Pandrah, Jeunieb, Peulimbang & Jeumpa tergenang banjir. ___ Merry Christmas Natal --- Aura Kasih Ridwan Kamil 1 3 6 917",negatif,0,negatif,90,Tweet mengungkapkan kekhawatiran dan melaporkan kejadian banjir baru yang menggenangi puluhan desa.,False
4774,"Genie longsor, Ya Allah banjir lagi, stay safe semua 1 126",negatif,0,netral,80,"Tweet melaporkan kejadian longsor dan banjir lagi, disertai harapan agar semua tetap aman.",True
4776,"Ya Allah Banda dah mau sehari ujan. Takut banjir lagi, kasian korban banjir kalo kena lagi. Padahal yang salah bukan hujannya, jadi gelisah banget 23",negatif,0,negatif,95,"Tweet mengungkapkan ketakutan akan banjir susulan, rasa kasihan pada korban, dan kegelisahan.",False
4787,"Membalas @WeatherMonitors Lagi musim ya banjir bawa kayu2 hasil nebang hutan, seolah alam pengen ngasih lihat yang udah dilakuin manusia 1 4 63 4 rb",negatif,0,negatif,90,Tweet mengkritik aktivitas penebangan hutan yang dianggap sebagai penyebab banjir.,False
4797,"Membalas @ARSIPAJA Padahal penanganan dampak banjir kemarin aja belum kelar . dia gak becus, ini lagi. Mau sebegimana lg itu papua mau di eksploitasi ya allah 39",negatif,0,negatif,95,Tweet mengkritik penanganan dampak banjir yang tidak becus dan kekhawatiran akan eksploitasi.,False
4799,"Membalas @dxvxxdr Tentu saja pas sampe kost dilanjut nangisnya Emang lah lagi gk enak badan daritadi liat konten banjir sumatera mewek, liat langsung depan mata ya tambah2 2 46",negatif,0,negatif,95,Tweet mengungkapkan kesedihan dan tangisan setelah melihat konten dan dampak langsung banjir di Sumatra.,False
4827,Membalas @Dharma_tc dan @ganjarpranowo Di Sibolga kemarin juga ada banjir susulan.. Berilah saudara2 kami kekuatan & ketabahan ya Tuhan... Smg tdk ada korban jiwa lagi.. 1 2 4 52,negatif,0,positif,90,"Tweet melaporkan banjir susulan dan memanjatkan doa untuk kekuatan, ketabahan, serta agar tidak ada korban jiwa lagi.",True
4833,"Selesai shalat zuhur berjamaah td ikut menshalatkan jenazah korban banjir yang tidak dpt diidentifikasi lagi, sedihh bgt ya allahhh 28",negatif,0,negatif,95,Tweet mengungkapkan kesedihan mendalam setelah ikut menshalatkan jenazah korban banjir yang tidak teridentifikasi.,False
4837,"Bentar lagi Ramadhan, tapi saudara-saudara kita di Sumatera lagi kena musibah berat. Gimana ya nanti mereka jalani Ramadhannya di tengah masa-masa sulit ini? Semoga Ramadhan tahun ini bukan cuma tentang menahan diri, tapi juga tentang kemanusiaan. Mari peduli bencana banjir Tampilkan lebih banyak 2 3 143",negatif,0,positif,90,Tweet mengungkapkan kepedulian terhadap korban banjir menjelang Ramadhan dan mengajak untuk peduli kemanusiaan.,True
4839,"Membalas @zha_Erza Ya Allah, aku gak bisa bayangin butuh berapa lama buat bersih2 setelah kena lumpur kaya gitu.. semoga kamu & sekeluarga sehat selalu, dan semoga tidak ada banjir susulan lagi, aamiin 1 1 25",negatif,0,positif,90,Tweet mengungkapkan empati atas kesulitan pasca banjir dan memanjatkan doa untuk kesehatan serta tidak ada banjir susulan.,True
4854,"Membalas @ethadisaputra Membaca tulisan dari pelaku sejarah ini menjadikan kita bertanya tanya dengan kondisi saat ini, ya saat bencana banjir bandang di pulau Sumatra. Respon sebagian pejabat yang tidak mengutamakan kebutuhan korban sebagai prioritas. Gilanya lagi bencana jadi panggung pencitraan. GILA 4 88",negatif,0,negatif,95,Tweet mengkritik keras respons pejabat terhadap bencana banjir yang dianggap tidak memprioritaskan korban dan hanya pencitraan.,False
4856,"Membalas @CakD3pp Duuuuh, sedih ya? Ya Allah tolong saudara² kami disana yg lagi terkepung banjir. Knp gak bisa cepat ada bantuan sih? Pemerintah itu punya segala fasilitas dan pejabat² yg pasti sigap dlm mengambil langkah utk membantu. 1 4 65",negatif,0,negatif,95,"Tweet mengungkapkan kesedihan, permohonan bantuan, dan kritik terhadap lambatnya respons pemerintah dalam penanganan banjir.",False
4860,Membalas @pikiran_rakyat Emang bener2 ya ni orang kebelet viral. Dimana ada pusat perhatian orang disitu ada dia. Lu liat noh daerah lu lagi banjir juga. Astagfirullah mo kerja apa mo cari viral si? Cuih 24,negatif,0,negatif,95,Tweet mengkritik dan mencela seseorang yang dianggap mencari popularitas di tengah bencana banjir.,False
4863,"Membalas @AdelaideCh_ Dan dengan bangganya mereka bilang ""lihat, oemerintah cepat kan atasi banjir??"" sambil nahan bantuan dari luar demi ego ""kami bisa tangani sendiri"" Kalo kamu tanya mereka udah gila, ya jawabannya udah bukan gila lagi Lebih gila dari gila... Bunch of psycho bastards 1 2 796",negatif,0,negatif,95,Tweet mengungkapkan kemarahan dan kritik tajam terhadap pemerintah yang dianggap menghambat bantuan luar dan mengklaim penanganan cepat.,False
4877,"Akun komentar Banjir lagi malam ini Ya Allah Desa Kuning I, Aceh Selatan Dari Volcaholic 36",negatif,0,negatif,85,Tweet melaporkan kejadian banjir lagi dengan ekspresi kekhawatiran.,False
4893,"Anakku yg TK td pagi cerita, bu guru kemarin katanya mau kirim barang untuk yg lagi kena banjir. Trs kubilang ""ini kemarin ada uang kamu yg menang lomba, mau ndak buat donasi untuk bantu teman2 yg kena banjir?"" 'iya bu aku mau, ini buat donasi ya' Hatiku hangat 1 36",positif,2,positif,95,"Tweet menceritakan tindakan donasi yang tulus dari seorang anak untuk membantu korban banjir, menimbulkan perasaan positif.",False
4894,"dari mananya letak membaik anjirr ini orang makan makin susah semua2nya beli, lagi kena musibah gini masih dipalakin gilaa bgt pemrentah ini, kapan ya dikirim banjir ke rumah pejabat biar ngerasain gimana susahnya hidup rakyat ini 19",negatif,0,negatif,95,Tweet mengungkapkan kemarahan dan kritik keras terhadap pemerintah yang dianggap tidak peduli dan bahkan membebani rakyat di tengah musibah.,False
4896,"Hai teman teman, yayasan hoshizora @hz_foundation sedang ada penggalangan dana untuk keluarga yang terdampak banjir sumatra termasuk keluarga adik bintang Mungkin bisa bantu sebarkan supaya lebih banyak lagi keluarga yang bisa terbantu dari penggalangan ini ya 1 28 34 7 rb",negatif,0,positif,95,Tweet mengajak untuk menyebarkan informasi penggalangan dana guna membantu keluarga terdampak banjir.,True
4905,"Akun penggemar Membalas @txtdrimedia Ya yaapa lagi, mereka kekurangan makanan, kelaparan, bertahan hidup dengan makanan² sisa, minum air banjir yang dimana sudah terkontaminasi bakteri dari ratusan orang meninggal.. bantuan tidak merata, cuma bisa berharap bantuan dari warga² yg berdonasi.. pemerintah biadab 1 52 2 rb",negatif,0,negatif,95,"Tweet menggambarkan penderitaan parah korban banjir, mengkritik distribusi bantuan yang tidak merata, dan menyebut pemerintah biadab.",False
4912,Presiden @prabowo Sush tahu penyebab banjir bandang di Sumatera namun belum memerinci Yg pasti akan keluar kebijakan2 menuju kebaikan lingkungan sehingga kejadian serupa tak terjadi lagi di manapun ke depannya Ada yg deg deg an gak ya? key dan 9 lainnya 3 8 16 413,netral,1,positif,90,"Tweet melaporkan rencana kebijakan presiden untuk perbaikan lingkungan guna mencegah banjir di masa depan, menunjukkan harapan positif.",True
4919,"YaAllah ada rasa gak berdaya sama korban banjir aceh sumut sumbar, logikanya kalo bantuan masuk, itupun bantuan logistik pasti cuma untuk sekali makan kan ya.. konon lagi gak masuk bantuan sama sekali 32",negatif,0,negatif,95,Tweet mengungkapkan rasa tidak berdaya dan frustrasi atas kurangnya atau tidak masuknya bantuan untuk korban banjir.,False
4920,"ah koncet malah diperkirakan kena banjir ROB lagi babii, banyak x musibah ya akhir tahun ni 66",negatif,0,negatif,90,Tweet mengungkapkan frustrasi dan kekesalan atas perkiraan banjir rob susulan dan banyaknya musibah.,False
4921,"Membalas @nangkeq @fgskwws dan @bbhbaekyoong Eh paok, yg ngasi statement mendukung deforestation, menyepelekan bencana banjir Sumatra, bayar buzzer buat framing negatif korban bencana, juga main kampanye2 di tenda pengungsian itu, semua dilakukan sama presiden dukungan 58% ya. Belum lagi statement bawahannya yg tolol itu 1 1 23 550",negatif,0,negatif,95,"Tweet mengkritik keras presiden dan bawahannya yang dianggap mendukung deforestasi, menyepelekan bencana, dan melakukan kampanye di pengungsian.",False
4930,Membalas @tukangjualmebel dan @1WAKP4RI Bener lagi. Temen banyak yg begini. Asli gedek bgt. Gaada tuh yg update2 masalah banjir ini. Dan rata2 ya pada main tiktok. 3 366,negatif,0,negatif,90,Tweet mengungkapkan kekesalan atas kurangnya perhatian dan pembaruan informasi mengenai masalah banjir.,False
4933,eh jujur bgt WKWKWK gue bnrn lagi lebay bgt beberapa hari ini nangisin korban sumatera yang kena dampak banjir dan yg bikin gue tambah nangis tuh action dr pemerintahnya ga ada... sakit hati bgt bnrn sakit hati sesek bgt sedih knp ya indonesia jdi makin bobrok kayak gini 1 56,negatif,0,negatif,95,"Tweet mengungkapkan kesedihan mendalam, sakit hati, dan kekecewaan atas penderitaan korban banjir dan tidak adanya tindakan dari pemerintah.",False
4985,"Imbas banjir gede kemarin bikin jaringan pln kacau total di beberapa titik. Ada tower tumbang, fondasi rusak, akses jalan ketutup. Tapi petugas tetap gercep turun jd mohon pengertiannya ya, prosesnya lagi dikejar biar cepet nyala 49",negatif,0,netral,85,Tweet melaporkan dampak negatif banjir pada jaringan PLN namun juga menyoroti respons cepat petugas dan meminta pengertian.,True
4986,"Membalas @tekarok007 @konohaberjuang dan @HettyPraba Telek, termul nya bisa nya nyari kambing hitam.. Udah diam aja kalau emang ga bisa berempati sm korban banjir Sumatera.. Tahu sih memang lagi kerja mengalihkan perhatian ya krn junjungan nya ada andil sm banjir itu.. 1 62",negatif,0,negatif,95,"Tweet mengkritik keras pihak yang mencari kambing hitam dan tidak berempati terhadap korban banjir, serta menuduh adanya pengalihan perhatian.",False
4989,Membalas @ulil Jangan lagi salahkan wahabi lingkungan ya lil @ulil pasca banjir sumatera 77,negatif,0,negatif,80,Tweet berisi kritik atau sindiran agar tidak menyalahkan pihak tertentu terkait banjir Sumatra.,False
4996,"Akun parodi temen-temen semua yg di sumatra, aceh, dan semua wilayah yg terkena banjir stay safe semuanya. semoga segala musibah ini lekas segera membaik lagi ya temen-temen 3 22 1 rb",positif,2,positif,95,Tweet menyampaikan harapan dan doa agar semua yang terdampak banjir tetap aman dan musibah segera membaik.,False
5001,Membalas @Jumianto_RK Itu Cuma Survey kan ! BANJIR BANDANG DI SUMATRA URUS YG BENER ! Ratusan Orang MATI Gegara ! Pemerintah ! 18,negatif,0,negatif,95,"Tweet mengungkapkan kemarahan dan menuntut pemerintah untuk menangani banjir bandang dengan benar, menyalahkan pemerintah atas korban jiwa.",False
5060,"DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra idntimes.com DPR Bentuk Panja Alih Fungsi Lahan Usut Penyebab Banjir Sumatra Komisi IV DPR RI memutuskan untuk membentuk Panitia Kerja Alih Fungsi Lahan guna menindaklanjuti banjir bandang di Sumatra yang mengepung Aceh, Sumatra Utara dan Sumatra Barat. 131",netral,1,netral,95,Berita faktual tentang tindakan DPR untuk mengusut penyebab banjir.,False
5067,"Membalas @wiyokooo Walau gempa besar ini udah diperingatkan oleh BMKG sebelumnya, bencana ini emang gak bisa dihindari jadi mereka berani muncul. Beda sama banjir Sumatra karena penyebab utamanya kerusakan alam yang disebabkan oleh para pejabat dan kroninya yang sekarang masih aktif- 1 1 52 12 rb",negatif,0,negatif,90,Menyalahkan pejabat dan kroninya sebagai penyebab utama banjir akibat kerusakan alam.,False
5069,Video: Kapolri Akan Bongkar Penyebab Banjir Sumatra Video: Kapolri Akan Bongkar Penyebab Banjir Sumatra Dari cnbcindonesia.com 286,netral,1,netral,95,Berita faktual tentang Kapolri yang akan mengusut penyebab banjir.,False
5075,Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra cnbcindonesia.com Kapolri Akan Bongkar Sumber Kayu Gelondongan Penyebab Banjir Sumatra Kapolri Listyo Sigit Prabowo akan usut sumber kayu gelondongan penyebab banjir dan longsor di Sumatra. Pelaku akan dihukum! 1 361,netral,1,netral,90,Berita faktual tentang tindakan Kapolri untuk mengusut penyebab banjir dan longsor.,False
5084,"Toba Pulp Lestari (TPL) membantah tuduhan sebagai penyebab banjir dahsyat di Sumatra yang menewaskan 604 orang. Begini penjelasan manajemen radarlawu.jawapos.com Kontroversi Memuncak: TPL Hadapi Tuduhan Deforestasi dan Banjir Besar, Begini Jawabannya! - Radar... Toba Pulp Lestari (TPL) membantah tuduhan sebagai penyebab banjir dahsyat di Sumatra yang menewaskan 604 orang. Begini penjelasan manajemen 60",netral,1,netral,95,Berita faktual tentang bantahan perusahaan terkait tuduhan penyebab banjir.,False
5094,"TOTAL KORBAN: 500 Orang Meninggal Akibat Bencana Banjir Sumatra > 500 org meninggal dan ratusan terluka akibat banjir besar yg dipicu hujan siklon di Indonesia. Ribuan warga di Sumatra terisolasi dan kekurangan suplai penting. Penyebab utama: Siklon Tropis Senyar, Tampilkan lebih banyak 4 212 288 65 rb",negatif,0,negatif,90,Melaporkan jumlah korban meninggal yang tinggi dan dampak bencana yang sangat parah.,False
5106,"Fakta hingga penyebab terjadinya banjir Sumatra yang menjadi duka bagi masyarakat Indonesia. insertlive.com Banjir Sumatra, Duka Indonesia Fakta hingga penyebab terjadinya banjir Sumatra yang menjadi duka bagi masyarakat Indonesia. 269",negatif,0,negatif,90,Menggambarkan banjir sebagai 'duka bagi masyarakat Indonesia' yang menunjukkan kesedihan.,False
5120,"Dampak Banjir Sumatra, Perpamsi: 50 Persen Saluran PDAM Rusak jatim.idntimes.com Dampak Banjir Sumatra, Perpamsi: 50 Persen Saluran PDAM Rusak IDN Times adalah media yang menyajikan berita terkini dan terbaru untuk Gen Z Indonesia. 30",negatif,0,negatif,90,Melaporkan dampak negatif banjir berupa kerusakan infrastruktur penting.,False
5125,"Membalas @Mongvns @beyipuffs dan @tanyarlfes Tujuan gue ngomong bukan bela mereka karna gapernah berasa dampak pemerintah disini, cuma kalian terlalu fokus salahin mereka, kalp mau nuntut tuh minta bantuan buat kita di sumatra yg jelas dari dulu rawan gempa longsor banjir bandang, tsunami bukan salah salahan 2 109",negatif,0,negatif,85,Mengungkapkan kebutuhan akan bantuan untuk daerah yang rawan bencana dan mengkritik fokus pada saling menyalahkan.,False
5127,"Membalas @cama_latte Bercanda juga tahu tempat dan situasi. Malah pada ngeramein dan ngebercandain banjir dengan dalih beda tempat lah, ini bukan sumatra lah. Kalian ga tahu apa yg bakal terjadi dan apa dampak pada orang2 setempat, tolong mulutnya dijaga. 1 59",negatif,0,negatif,95,Mengkritik dan marah terhadap orang yang bercanda tentang bencana banjir.,False
5128,"update infografis (Jum'at, 5 Desember 2025 Pukul 03.17 WIB) Berkaitan dengan Dampak Bencana Banjir yang melanda Provinsi Aceh, Sumatra Utara dan Sumatra Barat. Terhitung ada 51 Kabupaten/kota yang terdampak 28",netral,1,netral,95,Memberikan informasi faktual tentang jumlah daerah yang terdampak banjir.,False
5133,Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional - Click to see also ☛ Penanganan Dampak Banjir di Sumatra Jadi Prioritas Nasional Dari thinkmedio.com 18,positif,2,netral,95,Berita faktual tentang penanganan banjir yang menjadi prioritas nasional.,True
5139,Dampak Banjir Sumatra bagi Mahasiswa Papua 1 32,netral,1,netral,95,Informasi faktual tentang dampak banjir pada kelompok tertentu.,False
5147,"Membalas @GrowWinID Bencana banjir dan longsor besar di Sumatra diduga kuat dipicu oleh kerusakan hutan dan aktivitas pembalakan liar di hulu sungai. Banyak pihak melaporkan bahwa penebangan liar memperparah dampak banjir, menyebabkan ribuan kayu gelondongan hanyut terbawa arus deras. 1 41",negatif,0,negatif,90,"Menyatakan penyebab bencana adalah kerusakan hutan dan pembalakan liar, menunjukkan kritik terhadap aktivitas tersebut.",False
5150,ga kebayang perasaan temen² aku yg keluarganya terkena dampak banjir sumatra :((( 26,negatif,0,negatif,95,Mengekspresikan kesedihan dan empati terhadap korban banjir.,False
5184,"Situasi di Tanjung Pura, Kabupaten Langkat, Sumatera Utara, terekam dalam video yang menunjukkan dampak bencana hidrometeorologi yang tengah melanda sejumlah wilayah di Sumatra. Genangan banjir setinggi hampir selutut orang dewasa merendam kawasan tersebut dan menyebabkan akses Tampilkan lebih banyak 3 13 1 rb",netral,1,netral,90,Deskripsi faktual tentang situasi banjir dan dampaknya di suatu wilayah.,False
5190,"Membalas @miyuwmiyaw dan @egaalice Tolong bantu up sampai pemerintah pusat turun tangan untuk mengevakuasi korban bencana banjir sumatra. Jangan sumber daya alam kami saja yang dikeruk, menikmati fasilitasnya, tapi dampak dari ini semua, warga yang menanggung akibatnya #PrayForSumatera 88",negatif,0,negatif,90,Permintaan bantuan kepada pemerintah dan kritik terhadap eksploitasi sumber daya alam tanpa tanggung jawab.,False
5192,"Membalas @tanyarlfes Btw ada yg aneh gk sih liat banjir sumatra ni ko banyak bgt potong an kayu loh,gw yakin ini salah satu dampak pemotongan yg berlebihan ,semoga banyak yg selamat ,ya rab berikan keselamatan saudara kami di sumatra amin... 3 37 1 rb",positif,2,negatif,85,Mengungkapkan kekhawatiran tentang penyebab banjir (pemotongan kayu berlebihan) dan mendoakan keselamatan korban.,True
5195,"Stop penebangan hutan dengan dalih kalian buka lahan,sekarang Sumatra banjir di mana-mana salah satu dampak hutannya tak lagi seperti dulu. 179",negatif,0,negatif,95,Kritik dan seruan untuk menghentikan penebangan hutan yang dianggap sebagai penyebab banjir.,False
