id,text_with_emoticon,sentimen_old,label_llm,confidence,reason,review_label
5696,"Membalas @IndiraNews Ide ini muncul usai bencana banjir dan longsor melanda Aceh, Sumatera Utara, dan Sumatera Barat. Dalam tanggapannya Puan meminta masyarakat berpusat pada penanganan bencana dan pemulihan warga terdampak musibah alam tersebut. 1 1 1 28",netral,positif,78,(dry-run) label simulasi untuk id 5696,
5703,Membalas @BlubluABC @OrterMald dan @ikhwanuddin Tp di aceh sendiri lebih sering sosialisasi gempa dan tsunami drpd bencana longsor dan banjir bandang. Mgkn kajian soal ini bakal lebih banyak dikembangin kedepannya 1 2 128,netral,netral,77,(dry-run) label simulasi untuk id 5703,
5706,Mirwan MS Dicopot dari Bupati Aceh Selatan Gegara Umrah Saat Banjir Mirwan MS Dicopot dari Bupati Aceh Selatan Gegara Umrah Saat Banjir - Kabar Fajar Dari kabarfajar.com 17,negatif,negatif,63,(dry-run) label simulasi untuk id 5706,
5717,Netizen Geram Usai Tahu Empat Gajah Dikerahkan Untuk Bantu Bersihkan Tumpukan Kayu Pasca Banjir di Aceh Netizen Geram Usai Tahu Empat Gajah Dikerahkan Untuk Bantu Bersihkan Tumpukan Kayu Pasca Banjir di... Dari viva.co.id 1 1 1 rb,negatif,negatif,63,(dry-run) label simulasi untuk id 5717,
5727,"Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. #Ekonomi #AdadiKompas kompas.id Masih Banyak Lokasi Terisolasi, Pemulihan Listrik di Aceh Lebih Lama Perbaikan infrastruktur kelistrikan di daerah terdampak banjir bandang dan longsor di Aceh hadapi tantangan berat. 35",negatif,negatif,71,(dry-run) label simulasi untuk id 5727,
5734,Presiden Prabowo setujui subsidi 60juta untuk bangun rumah para korban Banjir di Aceh dan Sumatera --- BNPB Live Update Bencana Shanti Jakarta Pusat 2 443,negatif,negatif,66,(dry-run) label simulasi untuk id 5734,
5752,"Setelah melihat langsung kondisi warga terdampak banjir di Aceh, Presiden Prabowo menegaskan arahan: keselamatan rakyat jadi prioritas, bantuan harus tiba tanpa hambatan. 1 9",positif,netral,87,(dry-run) label simulasi untuk id 5752,
5771,"Membalas @EN538474N6 @prabowo dan @setkabgoid @EN538474N6 Mohon maaf atas ketidaknyamanannya, dalam upaya menjaga keselamatan masyarakat dan pengamanan jaringan listrik, PLN masih melakukan pemadaman listrik di beberapa titik wilayah Sumatera dan Aceh akibat bencana banjir bandang. PLN akan segera mengaktifkan kembali Tampilkan lebih banyak 1 176",netral,netral,63,(dry-run) label simulasi untuk id 5771,
5797,"Dalam Instagram miliknya, Irish Bella dan suami, Haldy Sabri, menyalurkan bantuan bertahap untuk korban banjir dan longsor di Sumatera dan Aceh. Irish Bella dan Suami Beri Bantuan Bertahap untuk Korban Banjir-Longsor Sumatera Dari hot.detik.com 248",negatif,negatif,70,(dry-run) label simulasi untuk id 5797,
5808,Membalas @Aceh Bersihkan atau tinggalkan !? Ratusan rumah di tenggelamkan lumpur paska banjir besar di Aceh Dari @is_pelssy 3 5 647,negatif,negatif,72,(dry-run) label simulasi untuk id 5808,
5810,"Soloh – Gubernur Sulsel Kirim Aceh, provinsi yang terletak di ujung barat Indonesia, baru-baru ini mengalami serangkaian bencana alam yang mengakibatkan kerusakan parah dan menimbulkan banyak korban jiwa. Bencana yang melanda meliputi banjir bandang, tanah 20",negatif,netral,82,(dry-run) label simulasi untuk id 5810,
5822,Pernyataan Endipat Wijaya dalam rapat Komisi I DPR berkembang menjadi sorotan setelah ia mengkritik relawan yang menggalang donasi Rp10 miliar untuk penanganan banjir di Aceh. Ia menilai munculnya narasi di publik seolah relawan bekerja lebih besar dari pemerintah. Komisi I Tampilkan lebih banyak 1 211,negatif,negatif,75,(dry-run) label simulasi untuk id 5822,
5830,"Jembatan Gantung Simpang Mulia Tinggal Fondasi, Saksi Bisu Dahsyatnya Banjir Menerjang Bireuen Akibat banjir bandang, selain jembatan terputus, 23 unit rumah warga juga dihantam banjir. Jembatan Gantung Simpang Mulia Tinggal Fondasi, Saksi Bisu Dahsyatnya Banjir Menerjang Bireuen -... Dari aceh.tribunnews.com 26",netral,netral,66,(dry-run) label simulasi untuk id 5830,
5868,"Membalas @KPI_CENTRAL Itu pasti demi ""kemajuan bangsa"", sampai hutan gundul, sungai meluap, dan longsor jadi hiburan rutin di Sumatera. Dulu gempa Aceh 2004, banjir 2010, erupsi Sinabung 2014—semua itu kayak pelajaran, tapi pemerintah kita ini murid teladan yang suka ulang kelas, ya? 99",negatif,positif,99,(dry-run) label simulasi untuk id 5868,
5879,"Dari posko sederhana di sisi masjid pinggir sawah, setidaknya sudah 2 ton beras sudah tersalurkan ke lintas barat Aceh. Kawasan ini ada 25 ribu terdampak banjir, 46 sekolah rusak, 4 fasilitas kesehatan, 1.807 yang juga rusak. 4 14 37 8 rb",negatif,negatif,77,(dry-run) label simulasi untuk id 5879,
5892,Personel kesehatan dari Brigif TP 90/Yudha Giri Dhanu dan Yonif TP 854/Dharma Kersaka Kodam Iskandar Muda (IM) menunjukkan dedikasi tinggi dengan menyalurkan obat-obatan ke wilayah terisolir akibat banjir dan tanah longsor di Kabupaten Aceh Tengah. Kegiatan yang dilaksanakan pada Tampilkan lebih banyak 2 7 18 1 rb,positif,positif,63,(dry-run) label simulasi untuk id 5892,
5893,Kapolres Aceh Tamiang AKBP Muliadi pastikan tidak ada mayat di mobil yang terparkir di Kuala Simpang. Mobil-mobil tersebut milik korban banjir yang belum diambil. Pencarian korban terus dilakukan. #AcehTamiang #BanjirAceh #EvakuasiBanjir #InfoAceh #TanggapBencana 1 287,negatif,negatif,67,(dry-run) label simulasi untuk id 5893,
5896,"Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh. Aksi tersebut hadir sebagai respons cepat atas kondisi warga yang kesulitan mengakses air layak konsumsi sejak banjir melanda wilayah tersebut. Tampilkan lebih banyak 56 12 75 4 rb",positif,positif,69,(dry-run) label simulasi untuk id 5896,
5914,"Penyaluran bantuan kepada wilayah terdampak banjir di Sumatera Utara dan Aceh terus di lakukan. Salah satunya adalah bantuan dari TNI yang distribusikan bantuan ke daerah terisolasi di Desa Mardame, Tapanuli Tengah. Sumber video @KompasTV 2 18 45 1 rb",negatif,negatif,65,(dry-run) label simulasi untuk id 5914,
5918,"Konsesi Raksasa Tambang–Sawit dan Rekam Jejak Zulkifli Hasan Perparah Banjir Tapanuli pribuminews.co.id Konsesi Raksasa Tambang–Sawit dan Rekam Jejak Zulkifli Hasan Perparah Banjir Tapanuli - PribumiNe... Konsesi Raksasa Tambang–Sawit dan Rekam Jejak Zulkifli Hasan Perparah Banjir Tapanuli JAKARTASATU.COM– Bencana banjir hebat yang melanda Tapanuli, Sumatera Utara, kembali membuka luka lama mengenai... 30",negatif,negatif,71,(dry-run) label simulasi untuk id 5918,
5926,"Membalas @akuratco Deforestasi Aceh kembali jadi sorotan. Lebih dari 10 ribu hektare hutan hilang dalam setahun, memicu banjir dan longsor di sejumlah wilayah. Pemerintah kini menghentikan sementara operasi tiga perusahaan di Tapanuli Selatan untuk diaudit dan diperiksa usai bencana. 1 136",negatif,negatif,73,(dry-run) label simulasi untuk id 5926,
5936,"Kepala Badan Nasional Penanggulangan Bencana (BNPB) Letjen TNI Suharyanto menyampaikan perkiraan biaya untuk pemulihan pasca bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat mencapai Rp51,82 triliun. Hal itu ia sampaikan saat mengikuti rapat terbatas Tampilkan lebih banyak 1 1 1 353",netral,negatif,91,(dry-run) label simulasi untuk id 5936,
5950,"Nusron Wahid mengungkapkan terdapat 65.000 lahan sawah di Aceh, Sumatera Utara, dan Sumatera Barat yang tertutup lumpur imbas banjir Sumatera. Kondisi tersebut dikhawatirkan membuat lahan sawah menjadi rawan diserobot mafia tanah karena akan menjadi sawah musnah. Baca di sini: Tampilkan lebih banyak 5 67 123 33 rb",negatif,positif,73,(dry-run) label simulasi untuk id 5950,
5954,"Perempuan dan anak-anak menjadi korban bencana lebih dari sekali dalam banjir bandang di Aceh, Sumatera Utara, serta Sumatera Barat. Mereka harus mengalami situasi darurat berikutnya yaitu krisis air bersih. | #BencanaSumatera Perempuan dan Anak Jadi Korban Ganda dalam Bencana Sumatera, Mengapa? Dari lestari.kompas.com 1 rb",negatif,negatif,57,(dry-run) label simulasi untuk id 5954,
5973,Semangat TPL langsung turun tangan membantu kebutuhan para korban bencana banjir di Tapanuli Sumatera Utara salut 35,negatif,negatif,68,(dry-run) label simulasi untuk id 5973,
6010,"Bukti Kesetiaan Satuan Brimob Polda Riau pada Kemanusiaan, Satuan Brimob Polda Riau bersama Basarnas menemukan Jenazah Samsimar Korban Akibat Bencana Banjir yang terdampak di Kampung Tanjung, Kecamatan Palembayan, Kabupaten Agam Wilayah Provinsi Sumatera Barat, 2 114",negatif,netral,80,(dry-run) label simulasi untuk id 6010,
6012,Membalas @obrolan_tentang dan @CNNIndonesia bukan karena kalah tapi takut sawit sm penebangan hutannya ketahuan. coba ke aceh sekarang sama kaya riau isinya sawit doang wajar pas hujan air ga keserap lagi jadi banjir gini. ngambil sda aceh paling lihai giliran urus bencana tarik ulur wajar nenek moyang minta mrdeka. 86,negatif,negatif,76,(dry-run) label simulasi untuk id 6012,
6018,Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir riaumakmur.com Duka Agam: Brimob Polda Riau Temukan Satu Lagi Korban Meninggal Dunia Terdampak Banjir - Riau Makmur Brimob Polda Riau temukan jenazah Nasrul (63) korban banjir di Agam. Pencarian terus dilakukan meski medan sulit dan cuaca buruk. 44,negatif,negatif,75,(dry-run) label simulasi untuk id 6018,
6023,"Relawan PKS Riau Kembali Bersihkan Material Banjir di Malalak “PKS Riau akan terus mendampingi masyarakat Sumatera Barat hingga kondisi pulih kembali,” ujar Bayu Maulana, Ketua Bidang Kepanduan dan Bela Negara DPW PKS Riau pks.id Relawan PKS Riau Kembali Bersihkan Material Banjir di Malalak Tim Relawan PKS Riau kembali turun ke lokasi terdampak banjir bandang di Nagari Malalak, Kabupaten Agam, Sumatera Barat. Sejak pagi hari, para relawan bergerak cepat membersihkan material lumpur dan... 1 16 38 774",positif,positif,55,(dry-run) label simulasi untuk id 6023,
6033,"Satuan Brimob Polda Riau bersama Satuan Brimob Polda Jambi dan Sumatera Barat Bergerak Cepat membawa Misi Utama menembus Longsor demi membuka kembali Denyut Hidup Warga yang terjebak dalam Isolasi Akibat Bencana Banjir di Jorong Tamtaman, Kabupaten Agam Provinsi Sumatera Barat... 1 74",positif,netral,99,(dry-run) label simulasi untuk id 6033,
6034,"Mahasiswa Riau Terbang ke Sumbar, Bantu Trauma Healing Korban Banjir sumut.idntimes.com Mahasiswa Riau Terbang ke Sumbar, Bantu Trauma Healing Korban Bencana Sebanyak 30 orang yang tergabung dalam Himpunan Mahasiswa Psikologi Indonesia (HIMPSI) Provinsi Riau turun ke Provinsi Sumatra Barat (Sumbar), tepatnya di Kabupaten Agam 50",negatif,negatif,70,(dry-run) label simulasi untuk id 6034,
6048,Tim Trauma Healing Polda Riau bergerak cepat membantu pemulihan psikologis warga terdampak banjir bandang di Kabupaten Agam. #polri #PolriPeduli #PeduliBencana #PrayForSumatera 27,positif,positif,72,(dry-run) label simulasi untuk id 6048,
6050,"Untuk semua saudara yg terkena banjir, terus tabah yaa, dan untuk bantuannya terimakasih Tim Trauma Healing Polda Riau #polri #PolriPeduli #PeduliBencana #PrayForSumatera 19",positif,positif,77,(dry-run) label simulasi untuk id 6050,
6051,"Smoga semua saudara saudara terdampak banjir selalu diberikan ketabahan hati, and thanks yoo bapak Tim Trauma Healing Polda Riau #polri #PolriPeduli #PeduliBencana #PrayForSumatera 17",positif,netral,99,(dry-run) label simulasi untuk id 6051,
6081,"Pemerintah melalui Kementerian Lingkungan Hidup/Badan Pengendalian Lingkungan Hidup (KLH/BPLH) mengambil tindakan tegas pasca banjir besar dan longsor di Kabupaten Tapanuli Selatan, Sumatera Utara. Menteri Lingkungan Hidup, Hanif Faisol Nurofiq mengatakan, bahwa tiga perusahaan, Tampilkan lebih banyak 1 340",positif,negatif,76,(dry-run) label simulasi untuk id 6081,
6093,"YANG SEDANG VIRAL AKIBAT BANJIR BANDANG DI SUMUT Ini bukan murni fenomena alam tapi kerusakan alam akibat ulah manusia Sebuah video memperlihatkan momen dimana sungai batang boru yang terletak di Tapanuli Selatan, Sumatera Utara mengalami banjir. Namun banyak warganet yang Tampilkan lebih banyak 7 72 112 3 rb",negatif,netral,97,(dry-run) label simulasi untuk id 6093,
6099,"Segenap Keluarga Besar BRMP Ruminansia Kecil turut berduka atas bencana banjir dan tanah longsor di Tapanuli Selatan, Tapanuli Tengah, Sibolga, dan wilayah Sumatera. Doa terbaik untuk saudara di sana, semoga diberi keselamatan dan ketabahan dalam menghadapi musibah ini 130",negatif,negatif,70,(dry-run) label simulasi untuk id 6099,
6119,"Klarifikasi Santai Menko Zulhas Usai Dih*uj4t Panggul Beras saat Kunjungi Korban Banjir Sumatera. jambi.tribunnews.com Klarifikasi Santai Menko Zulhas Usai Dihujat Panggul Beras saat Kunjungi Korban Banjir Sumatera -... Menko Bidang Pangan, Zulkifli Hasan (Zulhas), akhirnya buka suara menanggapi video viral yang menuai kritik tajam di media sosial. 1 1 532",negatif,netral,68,(dry-run) label simulasi untuk id 6119,
6131,"Membalas @alisyarief Pejabat RI dulu waktu Covid dicandain bgt Benar heboh, ada Bansos dikorupsi, Bencana alam dahsyat di Sumatra longsor banjir bw Glondongan kayu besar ada no stikernya sampai ke pantai Lampung dan Nias, kt Pejabat : Bencana Rame diMedsos doang, Rakyat kirim pangan dinyinyirin DPR 3 122",negatif,negatif,70,(dry-run) label simulasi untuk id 6131,
6141,"Innalillahi wa innailaihi rojiun.. Turut berduka cita atas korban jiwa kebakaran di gedung terradrone.. Terbakarnya gedung terradrone.. Apakah ada hubungannya dengan banjir besar Sumatera ???, entahlah.. Indonesia sedang berduka karena air dan api... innalillah.. 2 3 951",negatif,negatif,67,(dry-run) label simulasi untuk id 6141,
6146,"Membalas @ARSIPAJA Bisa ditebak wowok bakal pilih apa. Yap, pasti lebih milih melanjutkan program mbg yang gada persiapan itu daripada misi kemanusiaan buat warga aceh 4 221",negatif,positif,80,(dry-run) label simulasi untuk id 6146,
6153,"Membalas @lucimaya123 ukuran tangan pemerintah yg tak kunjung datang setelah belasan hari. Dicekam kelaparan dan nyaris mati, hinga putus asa, mereka katakan tak perlu lagi kslian datang wahai pemerintah - cukup kirimkan kami kafan. Rakyat aceh seolah sengaja dibiarkan kelaparan dan mati sendiri. 1 26",negatif,netral,69,(dry-run) label simulasi untuk id 6153,
6161,"demn, ternyata ibu laundry biasa aku satu tapanuli 6",negatif,netral,91,(dry-run) label simulasi untuk id 6161,
6173,"(Bukan Bencana Nasional) Akses jalan terendam banjir dan listrik padam. Nenek dan keluarga gue yg lain juga msh bisa dievakuasi. Alhamdulillah. Semoga buat saudara dan keluarga lain yg berada di lokasi Sumatra,Sumbar, Sibolga, Tapanuli dan Aceh bisa segera dievakuasi. #Pray 147",netral,negatif,97,(dry-run) label simulasi untuk id 6173,
6190,"Kondisi di Sibolga dan Tapanuli Selatan: ""Saya khawatir dengan kesehatan anak"" - BBC News Indonesia youtube.com Kondisi di Sibolga dan Tapanuli Selatan: ""Saya khawatir dengan... Sepuluh hari pasca longsor di Kota Sibolga dan Kabupaten Tapanuli Tengah, Sumatera Utara, banyak bangunan dan akses jalan yang masih penuh lumpur. Wartawan B... 48",negatif,negatif,70,(dry-run) label simulasi untuk id 6190,
6203,"Membalas @BudiBukanIntel Banyak akses jalan tertimbun Longsor atau rusak struktur. Kemarin waktu investigasi, jalan dari Silangit menuju sibolga saja ada 10 lebih titik longsor dengan lebar 10-30 meter. Meanwhile kalau dropping heli pun mesti tau akan di drop dimana2nya 3 2 31 14 rb",negatif,negatif,76,(dry-run) label simulasi untuk id 6203,
6213,"Membalas @s_mulyatie @Aceh dan 2 lainnya Bumi Aceh , Sumbar , Sumut diperas,dirusak dirampok, begitu kena bencana pemerintah pusat di Jakarta pelit dan setengah hati bantu, ada dendam apa sama bumi Sumatera?? 33",negatif,negatif,74,(dry-run) label simulasi untuk id 6213,
6214,"Membalas @kompascom Negara 1001 perizinan, bencana kek begini nggak usah mesti izin langsung action yang diperlukan sama saudara-saudara kita di Aceh, Sumut dan Sumbar. 15",negatif,negatif,60,(dry-run) label simulasi untuk id 6214,
6215,Ada Label Kemenhut dan Perusahaan di Kayu Gelondongan dari Sumbar... Ada Label Kemenhut dan Perusahaan di Kayu Gelondongan dari Sumbar Dari cnnindonesia.com 1 1 3 65,netral,netral,70,(dry-run) label simulasi untuk id 6215,
6217,"Membalas @BANGSAygSUJUD @prabowo dan 10 lainnya Bro bantu dukung mantan istri bos juga kini jgn"" hamparan kelapa sawit keluarga babe yg membentang dr Bengkulu lewat Sumbar smp ke Riau juga terlibat. 57",negatif,negatif,79,(dry-run) label simulasi untuk id 6217,
6230,"Akun parodi Liat berita tentang bencana yg terjadi di Aceh, Sumbar, Sumut bikin nangis rasanya sakitt bangett 23",negatif,positif,99,(dry-run) label simulasi untuk id 6230,
6247,"Membalas @huhhh192 Ente udah berbuat apa buat Aceh, Sumbar sm Sumut.....? 13",netral,netral,79,(dry-run) label simulasi untuk id 6247,
6249,"Membalas @abu_waras Kenapa gubernur² pada berbondong² ke Aceh, Sumut Sumbar? Alangkah baiknya donasi² yg dikumpulkan pemda² diserahkan ke negara atau kemensos... biarlah gubernur tetap tinggal di provinsi masing² yg jg msh ada bencana di daerahnya sendiri... nggak usah ikut rempong... 1 3 634",netral,netral,79,(dry-run) label simulasi untuk id 6249,
6255,"Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar cnbcindonesia.com Update BNPB: 964 Orang Meninggal Akibat Bencana di Aceh-Sumut-Sumbar BNPB melaporkan 964 korban meninggal akibat banjir dan tanah longsor di Aceh, Sumut, dan Sumbar. Total pengungsi mencapai 894.101 orang. 210",negatif,negatif,66,(dry-run) label simulasi untuk id 6255,
6262,"Bengkulu Kerahkan 100 Unit Ambulans dan Bantuan Logistik ke Sumbar, Sumut dan Aceh bengkuluinteraktif.com Bengkulu Kerahkan 100 Unit Ambulans dan Bantuan Logistik untuk Sumbar, Sumut dan Aceh - Bengkulu... Interaktif News - Gubernur Bengkulu Helmi Hasan resmi melepas keberangkatan bantuan logistik untuk masyarakat terdampak banjir dan longsor di Sumatera Barat, 20",positif,positif,70,(dry-run) label simulasi untuk id 6262,
6264,"adakah yang masih butuh relawan buat ke daerah terdampak, Aceh, Sumut maupun Sumbar. gua pribadi siap ngabdiin diri dan bantu dengan segenap tenaga yang gua punya. 32",positif,netral,81,(dry-run) label simulasi untuk id 6264,
6271,"Makan gratis, beasiswa, dan pengiriman dana hingga tenaga medis dipersembahkan untuk warga dan perantau Aceh, Sumbar, dan Sumut. Solidaritas itu tidak mati. #Lingkungan #AdadiKompas Jangan Khawatir, Anak-anak Kalian Kami Jaga di Perantauan Dari kompas.id 1 284",positif,negatif,93,(dry-run) label simulasi untuk id 6271,
